	0	1	2
cell643	0.20828907191753387	NA	NA
cell644	0.002487750956788659	NA	NA
cell645	0.13364554941654205	NA	NA
cell646	0.7732638120651245	NA	NA
cell647	0.1289335936307907	NA	NA
cell648	0.9210339784622192	NA	NA
cell649	0.002882441971451044	NA	NA
cell650	0.024300141260027885	NA	NA
cell651	0.012645658105611801	NA	NA
cell652	0.5750285387039185	NA	NA
cell653	NA	0.7942169904708862	NA
cell654	NA	NA	0.9667748808860779
cell655	0.012727415189146996	NA	NA
cell656	0.5813444256782532	NA	NA
cell657	0.4901202917098999	NA	NA
cell658	0.022043438628315926	NA	NA
cell659	0.6890277862548828	NA	NA
cell660	0.8142834305763245	NA	NA
cell661	0.049853209406137466	NA	NA
cell662	0.44366970658302307	NA	NA
cell663	0.00573704345151782	NA	NA
cell664	0.45448967814445496	NA	NA
cell665	0.021789835765957832	NA	NA
cell666	0.5476074814796448	NA	NA
cell667	0.5010008811950684	NA	NA
cell668	0.5275589227676392	NA	NA
cell669	0.4204893410205841	NA	NA
cell670	0.7017999887466431	NA	NA
cell671	0.10448284447193146	NA	NA
cell672	0.8650529980659485	NA	NA
cell673	NA	0.5915126204490662	NA
cell674	0.1039435863494873	NA	NA
cell675	0.7482543587684631	NA	NA
cell676	0.02545718476176262	NA	NA
cell677	0.17122961580753326	NA	NA
cell678	0.042222484946250916	NA	NA
cell679	0.17158018052577972	NA	NA
cell680	0.798194944858551	NA	NA
cell681	0.11663966625928879	NA	NA
cell682	0.46179842948913574	NA	NA
cell683	0.5585306882858276	NA	NA
cell684	NA	0.781751275062561	NA
cell685	0.5537100434303284	NA	NA
cell686	0.6912399530410767	NA	NA
cell687	NA	0.6615228056907654	NA
cell688	0.5993834137916565	NA	NA
cell689	0.5111628174781799	NA	NA
cell690	NA	0.5491775274276733	NA
cell691	0.6662237644195557	NA	NA
cell692	0.5150735378265381	NA	NA
cell693	0.9201574921607971	NA	NA
cell694	0.7515116333961487	NA	NA
cell695	0.1692270040512085	NA	NA
cell696	0.17171382904052734	NA	NA
cell697	0.03087167628109455	NA	NA
cell698	NA	0.5989526510238647	NA
cell699	0.34798574447631836	NA	NA
cell700	0.3598472476005554	NA	NA
cell701	0.17779436707496643	NA	NA
cell702	0.6813828349113464	NA	NA
cell703	0.6970868110656738	NA	NA
cell704	0.9209054112434387	NA	NA
cell705	0.5132494568824768	NA	NA
cell706	0.13228856027126312	NA	NA
cell707	0.12743598222732544	NA	NA
cell708	0.17379692196846008	NA	NA
cell709	0.1328548789024353	NA	NA
cell710	0.7958706617355347	NA	NA
cell711	0.6404220461845398	NA	NA
cell712	0.8212588429450989	NA	NA
cell713	0.174078106880188	NA	NA
cell714	0.9151337742805481	NA	NA
cell715	0.45768338441848755	NA	NA
cell716	0.13438168168067932	NA	NA
cell717	0.47185787558555603	NA	NA
cell718	0.5118536949157715	NA	NA
cell719	0.08205179870128632	NA	NA
cell720	0.02240161970257759	NA	NA
cell721	0.1763092428445816	NA	NA
cell722	0.4077981114387512	NA	NA
cell723	0.1746426224708557	NA	NA
cell724	0.032260555773973465	NA	NA
cell725	0.04688839986920357	NA	NA
cell726	0.0073420326225459576	NA	NA
cell727	0.6569426655769348	NA	NA
cell728	0.5764886736869812	NA	NA
cell729	0.1302851289510727	NA	NA
cell730	0.6073483228683472	NA	NA
cell731	NA	0.6118340492248535	NA
cell732	0.169701486825943	NA	NA
cell733	0.39859551191329956	NA	NA
cell734	0.7042646408081055	NA	NA
cell735	0.5134773254394531	NA	NA
cell736	0.2652927041053772	NA	NA
cell737	NA	0.7701845765113831	NA
cell738	0.47360914945602417	NA	NA
