	0
cell_143	0.5518406629562378
cell_144	0.5402296781539917
cell_145	0.5425563454627991
cell_146	0.5359115600585938
cell_147	0.5392503142356873
cell_148	0.47602206468582153
cell_149	0.48705965280532837
cell_150	0.4827921390533447
cell_151	0.48762547969818115
cell_152	0.4937741160392761
cell_153	0.4947456419467926
cell_154	0.49979305267333984
cell_155	0.5046818256378174
cell_156	0.5417991876602173
cell_157	0.5202885270118713
cell_158	0.5532007813453674
cell_159	0.5451586842536926
cell_160	0.5605201125144958
cell_161	0.5623818039894104
cell_162	0.5723990797996521
cell_163	0.5747224688529968
cell_164	0.5777947306632996
cell_165	0.5756458044052124
cell_166	0.5760296583175659
cell_167	0.5713474154472351
cell_168	0.5658013820648193
cell_169	0.5646322965621948
cell_170	0.547641932964325
cell_171	0.5317363739013672
cell_172	0.5217024087905884
cell_173	0.5202710032463074
cell_174	0.48302608728408813
cell_175	0.5116562843322754
cell_176	0.47242313623428345
cell_177	0.4699157774448395
cell_178	0.4457249343395233
cell_179	0.433502733707428
cell_180	0.42373254895210266
cell_181	0.42265790700912476
cell_182	0.5253727436065674
cell_183	0.48413100838661194
cell_184	0.5606937408447266
cell_185	0.5829958319664001
cell_186	0.5947729349136353
cell_187	0.6414951086044312
cell_188	0.709153413772583
cell_189	0.8054538369178772
cell_190	0.8282238245010376
cell_191	0.8384299874305725
cell_192	0.8599175810813904
cell_193	0.8581274151802063
cell_194	0.8986554741859436
cell_195	0.8973440527915955
cell_196	0.9027960300445557
cell_197	0.9063004851341248
cell_198	0.9026035070419312
cell_199	0.9025394916534424
cell_200	0.8714907169342041
cell_201	0.8827766180038452
cell_202	0.8839049935340881
cell_203	0.8769449591636658
cell_204	0.8701881766319275
cell_205	0.8454839587211609
cell_206	0.8486048579216003
cell_207	0.8482343554496765
cell_208	0.8438612222671509
cell_209	0.8525367975234985
cell_210	0.8366196155548096
cell_211	0.841092586517334
cell_212	0.8215698003768921
cell_213	0.7861244678497314
cell_214	0.7677519917488098
cell_215	0.7895431518554688
cell_216	0.7273405194282532
cell_217	0.732929527759552
cell_218	0.7568038105964661
cell_219	0.7610461711883545
cell_220	0.7704309821128845
cell_221	0.7703817486763
cell_222	0.7761514186859131
cell_223	0.7736846208572388
cell_224	0.7676038146018982
cell_225	0.7682984471321106
cell_226	0.7372063994407654
cell_227	0.7382215261459351
cell_228	0.7152800559997559
cell_229	0.7303410172462463
cell_230	0.7314642667770386
cell_231	0.7315854430198669
cell_232	0.7327288389205933
cell_233	0.7308526635169983
cell_234	0.7193841338157654
cell_235	0.7283079624176025
cell_236	0.7075937390327454
cell_237	0.7084404230117798
cell_238	0.6079277396202087
cell_239	0.6081087589263916
cell_240	0.6224212050437927
cell_241	0.6144060492515564
cell_242	0.6297708749771118
cell_243	0.651421308517456
cell_244	0.6540607810020447
cell_245	0.6654712557792664
cell_246	0.6942283511161804
cell_247	0.6915997862815857
cell_248	0.7237703204154968
cell_249	0.7234576344490051
cell_250	0.7370728850364685
cell_251	0.7420116662979126
cell_252	0.7621635794639587
cell_253	0.7637003064155579
cell_254	0.7641173601150513
cell_255	0.7814363837242126
cell_256	0.7888871431350708
cell_257	0.7896218299865723
cell_258	0.7929465174674988
cell_259	0.8012100458145142
cell_260	0.8069994449615479
cell_261	0.8053441047668457
cell_262	0.8037477135658264
cell_263	0.8036947250366211
cell_264	0.7953910231590271
cell_265	0.792265772819519
cell_266	0.7977559566497803
cell_267	0.7982150316238403
cell_268	0.7916266918182373
cell_269	0.7902764081954956
cell_270	0.7952273488044739
cell_271	0.7962830066680908
cell_272	0.7932953834533691
cell_273	0.8000491857528687
cell_274	0.790838897228241
cell_275	0.7920108437538147
cell_276	0.7776699066162109
cell_277	0.7755839824676514
cell_278	0.75676029920578
cell_279	0.7561435103416443
cell_280	0.7399835586547852
cell_281	0.7453489303588867
cell_282	0.7730681300163269
cell_283	0.7732053399085999
cell_284	0.781771183013916
cell_285	0.7868161797523499
cell_286	0.7897362112998962
cell_287	0.7854887843132019
cell_288	0.7886477708816528
cell_289	0.7872990369796753
cell_290	0.8186754584312439
cell_291	0.7809519171714783
cell_292	0.8325674533843994
cell_293	0.8256951570510864
cell_294	0.8449205756187439
cell_295	0.8513213396072388
cell_296	0.8604596853256226
cell_297	0.8595146536827087
cell_298	0.8606724739074707
cell_299	0.8628023266792297
cell_300	0.8659260869026184
cell_301	0.8604269623756409
cell_302	0.863433301448822
cell_303	0.8684956431388855
cell_304	0.8709926009178162
cell_305	0.8675306439399719
cell_306	0.8836124539375305
cell_307	0.8745864033699036
cell_308	0.9055863618850708
cell_309	0.9045566916465759
cell_310	0.9351837038993835
cell_311	0.9505487084388733
cell_312	0.9595776200294495
cell_313	0.9525853991508484
cell_314	0.9682399034500122
cell_315	0.9695020914077759
cell_316	0.970067024230957
cell_317	0.9719609022140503
cell_318	0.980317234992981
cell_319	0.980400562286377
cell_320	0.9752242565155029
cell_321	0.9750624895095825
cell_322	0.9719865322113037
cell_323	0.9660239815711975
cell_324	0.9648889899253845
cell_325	0.9563381671905518
cell_326	0.9616665840148926
cell_327	0.943850576877594
cell_328	0.9878026247024536
cell_329	1.0
cell_330	0.991403341293335
cell_331	0.9909259676933289
cell_332	0.9974039793014526
cell_333	0.9821960926055908
cell_334	0.9718736410140991
cell_335	0.9596722722053528
cell_336	0.9566143155097961
cell_337	0.9524224996566772
cell_338	0.9441704750061035
cell_339	0.9439182281494141
cell_340	0.9240937232971191
cell_341	0.924017608165741
cell_342	0.8893089890480042
cell_343	0.8885721564292908
cell_344	0.8828146457672119
cell_345	0.8892157673835754
cell_346	0.8393471837043762
cell_347	0.8233940601348877
cell_348	0.7921210527420044
cell_349	0.8033413887023926
cell_350	0.7582628130912781
cell_351	0.7542153000831604
cell_352	0.7544773817062378
cell_353	0.7580577731132507
cell_354	0.7343886494636536
cell_355	0.750328540802002
cell_356	0.7616562843322754
cell_357	0.7633537650108337
cell_358	0.751037061214447
cell_359	0.7343412637710571
