	0
cell_133	0.8073916435241699
cell_134	0.8240079879760742
cell_135	0.8263648152351379
cell_136	0.8248832821846008
cell_137	0.8242955803871155
cell_138	0.8222375512123108
cell_139	0.8219375014305115
cell_140	0.8026747107505798
cell_141	0.8027558326721191
cell_142	0.7818595170974731
cell_143	0.7732473611831665
cell_144	0.7629287838935852
cell_145	0.7551178932189941
cell_146	0.7453513741493225
cell_147	0.7470260858535767
cell_148	0.6962845921516418
cell_149	0.7030357122421265
cell_150	0.6501917243003845
cell_151	0.6486862301826477
cell_152	0.6486788988113403
cell_153	0.6229867935180664
cell_154	0.5935254693031311
cell_155	0.6053102016448975
cell_156	0.5714142322540283
cell_157	0.5759078860282898
cell_158	0.5641301870346069
cell_159	0.5663356184959412
cell_160	0.5538235902786255
cell_161	0.5506631731987
cell_162	0.538283109664917
cell_163	0.5370955467224121
cell_164	0.5462238788604736
cell_165	0.5484617948532104
cell_166	0.5710617303848267
cell_167	0.5704174041748047
cell_168	0.5773448944091797
cell_169	0.5773549675941467
cell_170	0.5784952640533447
cell_171	0.5787777304649353
cell_172	0.5726603865623474
cell_173	0.573251485824585
cell_174	0.5590710043907166
cell_175	0.5577763319015503
cell_176	0.5486661195755005
cell_177	0.5395407676696777
cell_178	0.5350373387336731
cell_179	0.5430700778961182
cell_180	0.5488618612289429
cell_181	0.5393381714820862
cell_182	0.6187114715576172
cell_183	0.5480560660362244
cell_184	0.6289966106414795
cell_185	0.6286045908927917
cell_186	0.6340225338935852
cell_187	0.6330136060714722
cell_188	0.6291685700416565
cell_189	0.6392009854316711
cell_190	0.5979983806610107
cell_191	0.5976924896240234
cell_192	0.5953885316848755
cell_193	0.5939120650291443
cell_194	0.5918546915054321
cell_195	0.5878490805625916
cell_196	0.555184543132782
cell_197	0.579226016998291
cell_198	0.5427917838096619
cell_199	0.5431349277496338
cell_200	0.5200732350349426
cell_201	0.5263000130653381
cell_202	0.5226401090621948
cell_203	0.5299224257469177
cell_204	0.5276949405670166
cell_205	0.5209515690803528
cell_206	0.5353472232818604
cell_207	0.5353919267654419
cell_208	0.5408734083175659
cell_209	0.5252828001976013
cell_210	0.584722638130188
cell_211	0.5901935696601868
cell_212	0.5930624604225159
cell_213	0.5932314395904541
cell_214	0.5913287401199341
cell_215	0.5906282663345337
cell_216	0.575552761554718
cell_217	0.571577787399292
cell_218	0.5856752395629883
cell_219	0.5833019018173218
cell_220	0.6277545690536499
cell_221	0.6173598170280457
cell_222	0.6358876824378967
cell_223	0.6363410353660583
cell_224	0.6356549859046936
cell_225	0.6359152793884277
cell_226	0.6466980576515198
cell_227	0.648095965385437
cell_228	0.6400064826011658
cell_229	0.6304662227630615
cell_230	0.6280643939971924
cell_231	0.6340602040290833
cell_232	0.6131361126899719
cell_233	0.6207428574562073
cell_234	0.6070761680603027
cell_235	0.5971353054046631
cell_236	0.6116690635681152
cell_237	0.6328105926513672
cell_238	0.6388009190559387
cell_239	0.6400237679481506
cell_240	0.6334949731826782
cell_241	0.6320387125015259
cell_242	0.6298569440841675
cell_243	0.6277105808258057
cell_244	0.6074979901313782
cell_245	0.592281699180603
cell_246	0.5788249969482422
cell_247	0.5692187547683716
cell_248	0.5550395846366882
cell_249	0.5351288318634033
cell_250	0.5225912928581238
cell_251	0.5299113392829895
cell_252	0.4501727223396301
cell_253	0.4499978721141815
cell_254	0.424644410610199
cell_255	0.43677690625190735
cell_256	0.3970471918582916
cell_257	0.39639267325401306
cell_258	0.32416510581970215
cell_259	0.32827693223953247
cell_260	0.3250238299369812
cell_261	0.3450976014137268
cell_262	0.348954439163208
cell_263	0.352567195892334
cell_264	0.36006179451942444
cell_265	0.35462242364883423
cell_266	0.360490083694458
cell_267	0.35943737626075745
cell_268	0.40110504627227783
cell_269	0.5339116454124451
cell_270	0.5751684904098511
cell_271	0.5626878142356873
cell_272	0.5810949206352234
cell_273	0.5802090167999268
cell_274	0.6415306329727173
cell_275	0.6646395921707153
cell_276	0.6792755126953125
cell_277	0.6677584052085876
cell_278	0.7164812088012695
cell_279	0.7153017520904541
cell_280	0.7182435989379883
cell_281	0.7196974754333496
cell_282	0.7199509739875793
cell_283	0.7200362682342529
cell_284	0.7272655367851257
cell_285	0.7226075530052185
cell_286	0.7764283418655396
cell_287	0.7764885425567627
cell_288	0.7754005193710327
cell_289	0.7753450274467468
cell_290	0.781954824924469
cell_291	0.7839605808258057
cell_292	0.7733403444290161
cell_293	0.7716009020805359
cell_294	0.772167444229126
cell_295	0.7643765211105347
cell_296	0.8057447671890259
cell_297	0.8051071166992188
cell_298	0.8305515646934509
cell_299	0.8220260739326477
cell_300	0.8201144337654114
cell_301	0.8197450041770935
cell_302	0.8465560674667358
cell_303	0.8491321206092834
cell_304	0.8673141598701477
cell_305	0.8644705414772034
cell_306	0.8747382760047913
cell_307	0.8751179575920105
cell_308	0.8760936260223389
cell_309	0.8768415451049805
cell_310	0.9214217066764832
cell_311	0.9240739345550537
cell_312	0.9343096613883972
cell_313	0.9346372485160828
cell_314	0.9331310987472534
cell_315	0.9350897073745728
cell_316	0.9343551993370056
cell_317	0.932573139667511
cell_318	0.9354762434959412
cell_319	0.9353364109992981
cell_320	0.954622209072113
cell_321	0.9535794258117676
cell_322	0.9561859965324402
cell_323	0.9557957053184509
cell_324	0.9517685174942017
cell_325	0.9475613832473755
cell_326	0.9292307496070862
cell_327	0.9290847778320312
cell_328	0.9344069361686707
cell_329	0.9279515147209167
cell_330	0.9297685027122498
cell_331	0.9285546541213989
cell_332	0.9285392761230469
cell_333	0.9245427250862122
cell_334	0.9279601573944092
cell_335	0.9301015734672546
cell_336	0.9302194714546204
cell_337	0.9473916292190552
cell_338	0.9492642879486084
cell_339	0.9521809220314026
cell_340	0.9572891592979431
cell_341	0.9573835730552673
cell_342	0.9603533148765564
cell_343	0.9765400290489197
cell_344	0.9796929359436035
cell_345	0.9796553254127502
cell_346	0.969834566116333
cell_347	0.9784615635871887
cell_348	0.9455004930496216
cell_349	0.9377908706665039
cell_350	0.9431912899017334
cell_351	0.938624382019043
cell_352	0.966057300567627
cell_353	0.9515509009361267
cell_354	1.0
cell_355	0.9702415466308594
cell_356	0.9924653172492981
cell_357	0.9920574426651001
cell_358	0.959342896938324
cell_359	0.9770805835723877
