	4_8	4_7	cycle_1	1_2	3_5	3_6	cycle_2	cycle_3
444	NA	NA	NA	0.46988004446029663	NA	NA	NA	NA
445	NA	0.48149287700653076	NA	NA	NA	NA	NA	NA
446	NA	0.4845461845397949	NA	NA	NA	NA	NA	NA
447	NA	0.4846755266189575	NA	NA	NA	NA	NA	NA
448	NA	0.48538631200790405	NA	NA	NA	NA	NA	NA
449	NA	0.48862627148628235	NA	NA	NA	NA	NA	NA
450	NA	NA	NA	0.49294403195381165	NA	NA	NA	NA
451	NA	NA	NA	0.496107816696167	NA	NA	NA	NA
452	NA	0.5003329515457153	NA	NA	NA	NA	NA	NA
453	NA	0.5007398128509521	NA	NA	NA	NA	NA	NA
454	NA	0.5037132501602173	NA	NA	NA	NA	NA	NA
455	NA	0.5063979029655457	NA	NA	NA	NA	NA	NA
456	NA	NA	NA	0.508770227432251	NA	NA	NA	NA
457	NA	0.5103672742843628	NA	NA	NA	NA	NA	NA
458	NA	0.5121287107467651	NA	NA	NA	NA	NA	NA
459	NA	0.511980414390564	NA	NA	NA	NA	NA	NA
460	NA	0.5118440389633179	NA	NA	NA	NA	NA	NA
461	NA	0.5149675607681274	NA	NA	NA	NA	NA	NA
462	NA	0.5131876468658447	NA	NA	NA	NA	NA	NA
463	NA	0.5125811100006104	NA	NA	NA	NA	NA	NA
464	NA	NA	NA	0.5228345990180969	NA	NA	NA	NA
465	NA	NA	NA	0.5227981209754944	NA	NA	NA	NA
466	NA	NA	NA	0.5241960883140564	NA	NA	NA	NA
467	NA	NA	NA	0.5297342538833618	NA	NA	NA	NA
468	NA	NA	NA	0.5360710024833679	NA	NA	NA	NA
469	NA	0.5438457727432251	NA	NA	NA	NA	NA	NA
470	NA	0.5483823418617249	NA	NA	NA	NA	NA	NA
471	NA	0.5458817481994629	NA	NA	NA	NA	NA	NA
472	NA	0.5393187403678894	NA	NA	NA	NA	NA	NA
473	NA	0.5361594557762146	NA	NA	NA	NA	NA	NA
474	NA	0.5443047881126404	NA	NA	NA	NA	NA	NA
475	NA	0.564926028251648	NA	NA	NA	NA	NA	NA
476	NA	0.5750613212585449	NA	NA	NA	NA	NA	NA
477	NA	0.5754532814025879	NA	NA	NA	NA	NA	NA
478	NA	0.5741684436798096	NA	NA	NA	NA	NA	NA
479	NA	0.5709869265556335	NA	NA	NA	NA	NA	NA
480	NA	0.5613284707069397	NA	NA	NA	NA	NA	NA
481	NA	0.5594289302825928	NA	NA	NA	NA	NA	NA
482	NA	0.5602236986160278	NA	NA	NA	NA	NA	NA
483	NA	0.5591641664505005	NA	NA	NA	NA	NA	NA
484	NA	0.5582692623138428	NA	NA	NA	NA	NA	NA
485	NA	0.5580503344535828	NA	NA	NA	NA	NA	NA
486	NA	0.5573403835296631	NA	NA	NA	NA	NA	NA
487	0.5601094365119934	NA	NA	NA	NA	NA	NA	NA
488	0.5682127475738525	NA	NA	NA	NA	NA	NA	NA
489	NA	0.5686541795730591	NA	NA	NA	NA	NA	NA
490	NA	0.5716067552566528	NA	NA	NA	NA	NA	NA
491	NA	0.5776663422584534	NA	NA	NA	NA	NA	NA
492	NA	0.5794408917427063	NA	NA	NA	NA	NA	NA
493	NA	0.5798195004463196	NA	NA	NA	NA	NA	NA
494	NA	0.5804724097251892	NA	NA	NA	NA	NA	NA
495	NA	0.5802577137947083	NA	NA	NA	NA	NA	NA
496	NA	0.5730474591255188	NA	NA	NA	NA	NA	NA
497	NA	0.5682522058486938	NA	NA	NA	NA	NA	NA
498	NA	0.5640408992767334	NA	NA	NA	NA	NA	NA
499	NA	0.5666404366493225	NA	NA	NA	NA	NA	NA
500	NA	0.5678709745407104	NA	NA	NA	NA	NA	NA
501	NA	0.5675215125083923	NA	NA	NA	NA	NA	NA
502	NA	0.5659677982330322	NA	NA	NA	NA	NA	NA
503	NA	0.5658777952194214	NA	NA	NA	NA	NA	NA
504	NA	0.5658084154129028	NA	NA	NA	NA	NA	NA
505	NA	0.5685387253761292	NA	NA	NA	NA	NA	NA
506	NA	0.5674253106117249	NA	NA	NA	NA	NA	NA
507	NA	0.5675252079963684	NA	NA	NA	NA	NA	NA
508	NA	0.5709550380706787	NA	NA	NA	NA	NA	NA
509	0.5736299157142639	NA	NA	NA	NA	NA	NA	NA
510	0.5772522687911987	NA	NA	NA	NA	NA	NA	NA
511	NA	0.5768334865570068	NA	NA	NA	NA	NA	NA
512	0.5952050685882568	NA	NA	NA	NA	NA	NA	NA
513	NA	0.588512659072876	NA	NA	NA	NA	NA	NA
514	NA	0.5888646245002747	NA	NA	NA	NA	NA	NA
515	NA	0.5913301110267639	NA	NA	NA	NA	NA	NA
516	NA	NA	NA	NA	NA	0.683654248714447	NA	NA
517	NA	NA	NA	NA	NA	0.6867135763168335	NA	NA
518	NA	NA	NA	NA	NA	0.6901951432228088	NA	NA
519	NA	NA	NA	NA	NA	0.6969215273857117	NA	NA
520	NA	NA	NA	NA	NA	0.7083491086959839	NA	NA
521	NA	NA	NA	NA	NA	0.7106039524078369	NA	NA
522	NA	NA	NA	NA	NA	0.7156372666358948	NA	NA
523	NA	NA	NA	NA	0.7115969657897949	NA	NA	NA
524	NA	NA	NA	NA	0.7143223285675049	NA	NA	NA
525	NA	NA	NA	NA	0.7136126756668091	NA	NA	NA
526	NA	NA	NA	NA	0.7118630409240723	NA	NA	NA
527	NA	NA	NA	NA	0.71075838804245	NA	NA	NA
528	NA	NA	NA	NA	0.718818187713623	NA	NA	NA
529	NA	NA	NA	NA	0.7218227386474609	NA	NA	NA
530	NA	NA	NA	NA	0.7212041020393372	NA	NA	NA
531	NA	NA	NA	NA	0.7266396284103394	NA	NA	NA
532	NA	NA	NA	NA	0.7299707531929016	NA	NA	NA
533	NA	NA	NA	NA	0.7389580607414246	NA	NA	NA
534	NA	NA	NA	NA	0.741296648979187	NA	NA	NA
535	NA	NA	NA	NA	0.7502808570861816	NA	NA	NA
536	NA	NA	NA	NA	0.7507979273796082	NA	NA	NA
537	NA	NA	NA	NA	0.7506681084632874	NA	NA	NA
538	NA	NA	NA	NA	0.7494999766349792	NA	NA	NA
539	NA	NA	NA	NA	0.7455121874809265	NA	NA	NA
540	NA	NA	NA	NA	0.7444010972976685	NA	NA	NA
541	NA	NA	NA	NA	0.7426469326019287	NA	NA	NA
542	NA	NA	NA	NA	0.7432874441146851	NA	NA	NA
543	NA	NA	NA	NA	0.7375306487083435	NA	NA	NA
544	NA	NA	NA	NA	0.7419071197509766	NA	NA	NA
545	NA	NA	NA	NA	0.7323274612426758	NA	NA	NA
546	NA	NA	NA	NA	0.7347927689552307	NA	NA	NA
547	NA	NA	NA	NA	0.7433266043663025	NA	NA	NA
548	NA	NA	NA	NA	0.7524152398109436	NA	NA	NA
549	NA	NA	NA	NA	0.751702606678009	NA	NA	NA
550	NA	NA	NA	NA	0.7515423893928528	NA	NA	NA
551	NA	NA	NA	NA	0.7535228729248047	NA	NA	NA
552	NA	NA	NA	NA	0.753393292427063	NA	NA	NA
553	NA	NA	NA	NA	0.7523358464241028	NA	NA	NA
554	NA	NA	NA	NA	0.7539778351783752	NA	NA	NA
555	NA	NA	NA	NA	0.7527899742126465	NA	NA	NA
556	NA	NA	NA	NA	0.756413996219635	NA	NA	NA
557	NA	NA	NA	NA	0.7553887963294983	NA	NA	NA
558	NA	NA	NA	NA	0.7573920488357544	NA	NA	NA
559	NA	NA	NA	NA	0.7575297355651855	NA	NA	NA
560	NA	NA	NA	NA	0.7659090161323547	NA	NA	NA
561	NA	NA	NA	NA	0.7661376595497131	NA	NA	NA
562	NA	NA	NA	NA	0.7700526714324951	NA	NA	NA
563	NA	NA	NA	NA	0.7705480456352234	NA	NA	NA
564	NA	NA	NA	NA	0.7711649537086487	NA	NA	NA
565	NA	NA	NA	NA	0.7661498785018921	NA	NA	NA
566	NA	NA	NA	NA	0.765152633190155	NA	NA	NA
567	NA	NA	NA	NA	0.768247663974762	NA	NA	NA
568	NA	NA	NA	NA	0.7626684904098511	NA	NA	NA
569	NA	NA	NA	NA	0.7728092074394226	NA	NA	NA
570	NA	NA	NA	NA	0.7731131911277771	NA	NA	NA
571	NA	NA	NA	NA	0.771973192691803	NA	NA	NA
572	NA	NA	NA	NA	0.7698620557785034	NA	NA	NA
573	NA	NA	NA	NA	0.7692363262176514	NA	NA	NA
574	NA	NA	NA	NA	0.7668582201004028	NA	NA	NA
575	NA	NA	NA	NA	0.76487135887146	NA	NA	NA
576	NA	NA	NA	NA	0.759692907333374	NA	NA	NA
577	NA	NA	NA	NA	0.7575843334197998	NA	NA	NA
578	NA	NA	NA	NA	0.7573965787887573	NA	NA	NA
579	NA	NA	NA	NA	0.758080780506134	NA	NA	NA
580	NA	NA	NA	NA	0.7496363520622253	NA	NA	NA
581	NA	NA	NA	NA	0.7482748031616211	NA	NA	NA
582	NA	NA	NA	NA	0.7481562495231628	NA	NA	NA
583	NA	NA	NA	NA	0.7587603330612183	NA	NA	NA
584	NA	NA	NA	NA	0.7649523019790649	NA	NA	NA
585	NA	NA	NA	NA	0.7663043737411499	NA	NA	NA
586	NA	NA	NA	NA	0.7668560147285461	NA	NA	NA
587	NA	NA	NA	NA	0.7722306847572327	NA	NA	NA
588	NA	NA	NA	NA	0.7731108069419861	NA	NA	NA
589	NA	NA	NA	NA	0.7734048962593079	NA	NA	NA
590	NA	NA	NA	NA	0.7747012376785278	NA	NA	NA
591	NA	NA	NA	NA	0.7739623188972473	NA	NA	NA
592	NA	NA	NA	NA	0.6844523549079895	NA	NA	NA
593	NA	NA	NA	NA	NA	0.6832541227340698	NA	NA
594	NA	NA	NA	NA	NA	0.7026180028915405	NA	NA
595	NA	NA	NA	NA	NA	0.7047815322875977	NA	NA
596	NA	NA	NA	NA	NA	0.7098536491394043	NA	NA
597	NA	NA	NA	NA	NA	0.7097994685173035	NA	NA
598	NA	NA	NA	NA	NA	0.7238394618034363	NA	NA
599	NA	NA	NA	NA	NA	0.7484299540519714	NA	NA
600	NA	NA	NA	NA	NA	0.7831478714942932	NA	NA
601	NA	NA	NA	NA	NA	0.7926055788993835	NA	NA
602	NA	NA	NA	NA	NA	0.803368091583252	NA	NA
603	NA	NA	NA	NA	NA	0.8125101327896118	NA	NA
604	NA	NA	NA	NA	NA	0.8181708455085754	NA	NA
605	NA	NA	NA	NA	NA	0.8203955888748169	NA	NA
606	NA	NA	NA	NA	NA	0.8365108966827393	NA	NA
607	NA	NA	NA	NA	NA	0.8538433313369751	NA	NA
608	NA	NA	NA	NA	NA	0.8509610295295715	NA	NA
609	NA	NA	NA	NA	NA	0.8491366505622864	NA	NA
610	NA	NA	NA	NA	NA	0.8572865128517151	NA	NA
611	NA	NA	NA	NA	NA	0.8622945547103882	NA	NA
612	NA	NA	NA	NA	NA	0.8592946529388428	NA	NA
613	NA	NA	NA	NA	NA	0.8658362627029419	NA	NA
614	NA	NA	NA	NA	NA	0.8737955689430237	NA	NA
615	NA	NA	NA	NA	NA	0.8670838475227356	NA	NA
616	NA	NA	NA	NA	NA	0.8654183745384216	NA	NA
617	NA	NA	NA	NA	NA	0.8636378645896912	NA	NA
618	NA	NA	NA	NA	NA	0.8651418089866638	NA	NA
619	NA	NA	NA	NA	NA	0.8741085529327393	NA	NA
620	NA	NA	NA	NA	NA	0.8817208409309387	NA	NA
621	NA	NA	NA	NA	NA	0.8944290280342102	NA	NA
622	NA	NA	NA	NA	NA	0.8911137580871582	NA	NA
623	NA	NA	NA	NA	NA	0.8925135731697083	NA	NA
624	NA	NA	NA	NA	NA	0.8935443758964539	NA	NA
625	NA	NA	NA	NA	NA	0.8954384922981262	NA	NA
626	NA	NA	NA	NA	NA	0.9026405811309814	NA	NA
627	NA	NA	NA	NA	NA	0.9030474424362183	NA	NA
628	NA	NA	NA	NA	NA	0.8995457887649536	NA	NA
629	NA	NA	NA	NA	NA	0.8890092968940735	NA	NA
630	NA	NA	NA	NA	NA	0.8917090892791748	NA	NA
631	NA	NA	NA	NA	NA	0.9023202061653137	NA	NA
632	NA	NA	NA	NA	NA	0.904539167881012	NA	NA
633	NA	NA	NA	NA	NA	0.9015780687332153	NA	NA
634	NA	NA	NA	NA	NA	0.8967289924621582	NA	NA
635	NA	NA	NA	NA	NA	0.9060717821121216	NA	NA
636	NA	NA	NA	NA	NA	0.8977035880088806	NA	NA
637	NA	NA	NA	NA	NA	0.9002814292907715	NA	NA
638	NA	NA	NA	NA	NA	0.900678813457489	NA	NA
639	NA	NA	NA	NA	NA	0.9041334390640259	NA	NA
640	NA	NA	NA	NA	NA	0.9049410223960876	NA	NA
641	NA	NA	NA	NA	NA	0.9152629375457764	NA	NA
642	NA	NA	NA	NA	NA	0.9193847179412842	NA	NA
643	NA	NA	NA	NA	NA	0.9271239638328552	NA	NA
644	NA	NA	NA	NA	NA	0.9404342770576477	NA	NA
645	NA	NA	NA	NA	NA	0.9488658905029297	NA	NA
646	NA	NA	NA	NA	NA	0.9477114081382751	NA	NA
647	NA	NA	NA	NA	NA	0.9541675448417664	NA	NA
648	NA	NA	NA	NA	NA	0.9533405303955078	NA	NA
649	NA	NA	NA	NA	NA	0.9552516341209412	NA	NA
650	NA	NA	NA	NA	NA	0.9593203663825989	NA	NA
651	NA	NA	NA	NA	NA	0.958936870098114	NA	NA
652	NA	NA	NA	NA	NA	0.9750707745552063	NA	NA
653	NA	NA	NA	NA	NA	0.9772075414657593	NA	NA
654	NA	NA	NA	NA	NA	0.9836532473564148	NA	NA
655	NA	NA	NA	NA	NA	0.9859895706176758	NA	NA
656	NA	NA	NA	NA	NA	0.9839469194412231	NA	NA
657	NA	NA	NA	NA	NA	0.984215259552002	NA	NA
658	NA	NA	NA	NA	NA	0.9879005551338196	NA	NA
659	NA	NA	NA	NA	NA	0.9890314936637878	NA	NA
660	NA	NA	NA	NA	NA	0.9901632070541382	NA	NA
661	NA	NA	NA	NA	NA	0.9890217185020447	NA	NA
662	NA	NA	NA	NA	NA	0.9979298710823059	NA	NA
663	NA	NA	NA	NA	NA	1.0	NA	NA
664	NA	NA	NA	NA	NA	0.9999206066131592	NA	NA
665	NA	NA	NA	NA	NA	0.9980656504631042	NA	NA
666	NA	NA	NA	NA	NA	0.9987971782684326	NA	NA
667	NA	NA	NA	NA	NA	0.9993544220924377	NA	NA
668	NA	NA	NA	NA	NA	0.9980890154838562	NA	NA
669	NA	NA	NA	NA	NA	0.9946470856666565	NA	NA
670	NA	NA	NA	NA	NA	0.9920100569725037	NA	NA
671	NA	NA	NA	NA	NA	0.9882676601409912	NA	NA
672	NA	NA	NA	NA	NA	0.9836294054985046	NA	NA
673	NA	NA	NA	NA	NA	0.9778336882591248	NA	NA
674	NA	NA	NA	NA	NA	0.9749374985694885	NA	NA
675	NA	NA	NA	NA	NA	0.9740476012229919	NA	NA
676	NA	NA	NA	NA	NA	0.972464919090271	NA	NA
677	NA	NA	NA	NA	NA	0.9693500399589539	NA	NA
678	NA	0.5911006927490234	NA	NA	NA	NA	NA	NA
679	NA	0.5922336578369141	NA	NA	NA	NA	NA	NA
680	NA	0.6045918464660645	NA	NA	NA	NA	NA	NA
681	NA	0.6040244102478027	NA	NA	NA	NA	NA	NA
682	NA	0.6032010316848755	NA	NA	NA	NA	NA	NA
683	NA	0.6071153283119202	NA	NA	NA	NA	NA	NA
684	NA	0.602227509021759	NA	NA	NA	NA	NA	NA
685	NA	0.6052183508872986	NA	NA	NA	NA	NA	NA
686	NA	0.6038183569908142	NA	NA	NA	NA	NA	NA
687	NA	0.6024770140647888	NA	NA	NA	NA	NA	NA
688	NA	0.5986024141311646	NA	NA	NA	NA	NA	NA
689	NA	0.5991779565811157	NA	NA	NA	NA	NA	NA
690	NA	0.5963899493217468	NA	NA	NA	NA	NA	NA
691	NA	0.6015346050262451	NA	NA	NA	NA	NA	NA
692	NA	0.6031441688537598	NA	NA	NA	NA	NA	NA
693	NA	0.6036947965621948	NA	NA	NA	NA	NA	NA
694	NA	0.6039624810218811	NA	NA	NA	NA	NA	NA
695	NA	0.604400098323822	NA	NA	NA	NA	NA	NA
696	NA	0.6004098057746887	NA	NA	NA	NA	NA	NA
697	NA	0.6015471816062927	NA	NA	NA	NA	NA	NA
698	NA	0.6017659902572632	NA	NA	NA	NA	NA	NA
699	NA	0.6046808958053589	NA	NA	NA	NA	NA	NA
700	NA	0.6099023222923279	NA	NA	NA	NA	NA	NA
701	NA	0.6158233284950256	NA	NA	NA	NA	NA	NA
702	NA	0.6226558685302734	NA	NA	NA	NA	NA	NA
703	NA	0.6251339316368103	NA	NA	NA	NA	NA	NA
704	NA	0.6246342062950134	NA	NA	NA	NA	NA	NA
705	NA	0.6243755221366882	NA	NA	NA	NA	NA	NA
706	NA	0.6210230588912964	NA	NA	NA	NA	NA	NA
707	NA	0.6271260976791382	NA	NA	NA	NA	NA	NA
708	NA	0.6253716945648193	NA	NA	NA	NA	NA	NA
709	NA	0.6172996759414673	NA	NA	NA	NA	NA	NA
710	NA	0.6184486150741577	NA	NA	NA	NA	NA	NA
711	NA	0.6174072623252869	NA	NA	NA	NA	NA	NA
712	NA	0.6188488006591797	NA	NA	NA	NA	NA	NA
713	NA	0.6216121912002563	NA	NA	NA	NA	NA	NA
714	NA	0.6216410398483276	NA	NA	NA	NA	NA	NA
715	NA	0.6128585934638977	NA	NA	NA	NA	NA	NA
716	NA	0.6101201176643372	NA	NA	NA	NA	NA	NA
717	NA	0.6157068014144897	NA	NA	NA	NA	NA	NA
718	NA	0.6186126470565796	NA	NA	NA	NA	NA	NA
719	NA	0.6183171272277832	NA	NA	NA	NA	NA	NA
720	NA	0.6200976967811584	NA	NA	NA	NA	NA	NA
721	NA	0.6213535666465759	NA	NA	NA	NA	NA	NA
722	NA	0.6212551593780518	NA	NA	NA	NA	NA	NA
723	NA	0.6232799291610718	NA	NA	NA	NA	NA	NA
724	NA	0.6271543502807617	NA	NA	NA	NA	NA	NA
725	NA	0.6264023780822754	NA	NA	NA	NA	NA	NA
726	NA	0.627590537071228	NA	NA	NA	NA	NA	NA
727	NA	0.6265628933906555	NA	NA	NA	NA	NA	NA
728	NA	0.6278067231178284	NA	NA	NA	NA	NA	NA
729	NA	0.632145881652832	NA	NA	NA	NA	NA	NA
730	NA	0.6338140368461609	NA	NA	NA	NA	NA	NA
731	NA	0.635418176651001	NA	NA	NA	NA	NA	NA
732	NA	0.6356185078620911	NA	NA	NA	NA	NA	NA
733	NA	0.6455265879631042	NA	NA	NA	NA	NA	NA
734	NA	0.6597403287887573	NA	NA	NA	NA	NA	NA
735	NA	0.6604121327400208	NA	NA	NA	NA	NA	NA
736	NA	0.6620309352874756	NA	NA	NA	NA	NA	NA
737	NA	0.6630248427391052	NA	NA	NA	NA	NA	NA
738	NA	0.6619897484779358	NA	NA	NA	NA	NA	NA
739	NA	0.6586219668388367	NA	NA	NA	NA	NA	NA
740	NA	0.6564555764198303	NA	NA	NA	NA	NA	NA
741	NA	0.6565573215484619	NA	NA	NA	NA	NA	NA
742	NA	0.6573067903518677	NA	NA	NA	NA	NA	NA
743	NA	0.6554521322250366	NA	NA	NA	NA	NA	NA
744	NA	0.6551098227500916	NA	NA	NA	NA	NA	NA
745	NA	0.6519956588745117	NA	NA	NA	NA	NA	NA
746	NA	0.651543140411377	NA	NA	NA	NA	NA	NA
747	NA	0.6528002619743347	NA	NA	NA	NA	NA	NA
748	NA	0.6506697535514832	NA	NA	NA	NA	NA	NA
749	NA	0.6507341861724854	NA	NA	NA	NA	NA	NA
750	NA	0.6475619077682495	NA	NA	NA	NA	NA	NA
751	NA	0.6401363015174866	NA	NA	NA	NA	NA	NA
752	NA	0.6386001110076904	NA	NA	NA	NA	NA	NA
753	NA	0.6380287408828735	NA	NA	NA	NA	NA	NA
754	NA	0.6354291439056396	NA	NA	NA	NA	NA	NA
755	NA	0.5915176272392273	NA	NA	NA	NA	NA	NA
756	0.5919173955917358	NA	NA	NA	NA	NA	NA	NA
757	NA	0.5874981880187988	NA	NA	NA	NA	NA	NA
758	NA	0.5895535349845886	NA	NA	NA	NA	NA	NA
759	NA	0.5857908129692078	NA	NA	NA	NA	NA	NA
760	NA	0.5984122157096863	NA	NA	NA	NA	NA	NA
761	NA	0.6046830415725708	NA	NA	NA	NA	NA	NA
762	NA	0.6195167303085327	NA	NA	NA	NA	NA	NA
763	NA	0.6225054264068604	NA	NA	NA	NA	NA	NA
764	NA	0.6220352053642273	NA	NA	NA	NA	NA	NA
765	NA	0.6209080219268799	NA	NA	NA	NA	NA	NA
766	NA	0.6220858693122864	NA	NA	NA	NA	NA	NA
767	NA	0.6194724440574646	NA	NA	NA	NA	NA	NA
768	NA	0.6168567538261414	NA	NA	NA	NA	NA	NA
769	NA	0.6177158951759338	NA	NA	NA	NA	NA	NA
770	NA	0.618281900882721	NA	NA	NA	NA	NA	NA
771	0.6230572462081909	NA	NA	NA	NA	NA	NA	NA
772	NA	0.6232593059539795	NA	NA	NA	NA	NA	NA
773	0.6199104189872742	NA	NA	NA	NA	NA	NA	NA
774	0.61719810962677	NA	NA	NA	NA	NA	NA	NA
775	0.6249441504478455	NA	NA	NA	NA	NA	NA	NA
776	0.6235916614532471	NA	NA	NA	NA	NA	NA	NA
777	0.6257270574569702	NA	NA	NA	NA	NA	NA	NA
778	0.6253195405006409	NA	NA	NA	NA	NA	NA	NA
779	0.6259039640426636	NA	NA	NA	NA	NA	NA	NA
780	0.6314908266067505	NA	NA	NA	NA	NA	NA	NA
781	0.6332629919052124	NA	NA	NA	NA	NA	NA	NA
782	0.6320498585700989	NA	NA	NA	NA	NA	NA	NA
783	0.6331219673156738	NA	NA	NA	NA	NA	NA	NA
784	0.6297730803489685	NA	NA	NA	NA	NA	NA	NA
785	0.6294384598731995	NA	NA	NA	NA	NA	NA	NA
786	0.6275502443313599	NA	NA	NA	NA	NA	NA	NA
787	0.6259309649467468	NA	NA	NA	NA	NA	NA	NA
788	0.6260531544685364	NA	NA	NA	NA	NA	NA	NA
789	0.6249991059303284	NA	NA	NA	NA	NA	NA	NA
790	0.6252966523170471	NA	NA	NA	NA	NA	NA	NA
791	0.6235009431838989	NA	NA	NA	NA	NA	NA	NA
792	0.623043954372406	NA	NA	NA	NA	NA	NA	NA
793	0.6252332925796509	NA	NA	NA	NA	NA	NA	NA
794	0.6239440441131592	NA	NA	NA	NA	NA	NA	NA
795	0.6215062141418457	NA	NA	NA	NA	NA	NA	NA
796	0.6245907545089722	NA	NA	NA	NA	NA	NA	NA
797	0.6270090341567993	NA	NA	NA	NA	NA	NA	NA
798	0.6258033514022827	NA	NA	NA	NA	NA	NA	NA
799	0.6299906373023987	NA	NA	NA	NA	NA	NA	NA
800	0.631294846534729	NA	NA	NA	NA	NA	NA	NA
801	0.6331030130386353	NA	NA	NA	NA	NA	NA	NA
802	0.6333426237106323	NA	NA	NA	NA	NA	NA	NA
803	0.6347886323928833	NA	NA	NA	NA	NA	NA	NA
804	0.6338372230529785	NA	NA	NA	NA	NA	NA	NA
805	0.6334007382392883	NA	NA	NA	NA	NA	NA	NA
806	0.6338813304901123	NA	NA	NA	NA	NA	NA	NA
807	0.6319259405136108	NA	NA	NA	NA	NA	NA	NA
808	0.6252343058586121	NA	NA	NA	NA	NA	NA	NA
809	0.6240528225898743	NA	NA	NA	NA	NA	NA	NA
810	0.6237520575523376	NA	NA	NA	NA	NA	NA	NA
811	0.6204683184623718	NA	NA	NA	NA	NA	NA	NA
