	4_8	4_7	cycle_1	3_5	3_6	cycle_2	cycle_3
67	NA	NA	NA	NA	NA	0.1227259561419487	NA
68	NA	NA	NA	NA	NA	0.13157373666763306	NA
69	NA	NA	NA	NA	NA	0.13341981172561646	NA
70	NA	NA	NA	NA	NA	0.1325370818376541	NA
71	NA	NA	NA	NA	NA	0.13920889794826508	NA
72	NA	NA	NA	NA	NA	0.13750512897968292	NA
73	NA	NA	NA	NA	NA	0.13871897757053375	NA
74	NA	NA	NA	NA	NA	0.14033977687358856	NA
75	NA	NA	NA	NA	NA	0.1451534479856491	NA
76	NA	NA	NA	NA	NA	0.14373816549777985	NA
77	NA	NA	NA	NA	NA	0.1444425731897354	NA
78	NA	NA	NA	NA	NA	0.14816296100616455	NA
79	NA	NA	NA	NA	NA	0.14724954962730408	NA
80	NA	NA	NA	NA	NA	0.1498803198337555	NA
81	NA	NA	NA	NA	NA	0.15806232392787933	NA
82	NA	NA	NA	NA	NA	0.16222290694713593	NA
83	NA	NA	NA	NA	NA	0.1611061692237854	NA
84	NA	NA	NA	NA	NA	0.1613345891237259	NA
85	NA	NA	NA	NA	NA	0.1638183891773224	NA
86	NA	NA	NA	NA	NA	0.16229362785816193	NA
87	NA	NA	NA	NA	NA	0.15822918713092804	NA
88	NA	NA	NA	NA	NA	0.15763477981090546	NA
89	NA	NA	NA	NA	NA	0.16388344764709473	NA
90	NA	NA	NA	NA	NA	0.16248935461044312	NA
91	NA	NA	NA	NA	NA	0.15955550968647003	NA
92	NA	NA	NA	NA	NA	0.1637498140335083	NA
93	NA	NA	NA	NA	NA	0.16320937871932983	NA
94	NA	NA	NA	NA	NA	0.1655421108007431	NA
95	NA	NA	NA	NA	NA	0.1713912934064865	NA
96	NA	NA	NA	NA	NA	0.1807023584842682	NA
97	NA	NA	NA	NA	NA	0.19164814054965973	NA
98	NA	NA	NA	NA	NA	0.1922663450241089	NA
99	NA	NA	NA	NA	NA	0.1903536170721054	NA
100	NA	NA	NA	NA	NA	0.18983682990074158	NA
101	NA	NA	NA	NA	NA	0.18834476172924042	NA
102	NA	NA	NA	NA	NA	0.18322542309761047	NA
103	NA	NA	NA	NA	NA	0.18508219718933105	NA
104	NA	NA	NA	NA	NA	0.1819167286157608	NA
105	NA	NA	NA	NA	NA	0.18209609389305115	NA
106	NA	NA	NA	NA	NA	0.18339675664901733	NA
107	NA	NA	NA	NA	NA	0.18456919491291046	NA
108	NA	NA	NA	NA	NA	0.1879463940858841	NA
109	NA	NA	NA	NA	NA	0.18976785242557526	NA
110	NA	NA	NA	NA	NA	0.19276630878448486	NA
111	NA	NA	NA	NA	NA	0.19966918230056763	NA
112	NA	NA	NA	NA	NA	0.20850512385368347	NA
113	NA	NA	NA	NA	NA	0.23185774683952332	NA
114	NA	NA	NA	NA	NA	0.2503696382045746	NA
115	NA	NA	NA	NA	NA	0.25637996196746826	NA
116	NA	NA	NA	NA	NA	0.26064127683639526	NA
117	NA	NA	NA	NA	NA	0.2580867111682892	NA
118	NA	NA	NA	NA	NA	0.2629671096801758	NA
119	NA	NA	NA	NA	NA	0.2622149586677551	NA
120	NA	NA	NA	NA	NA	0.2619870603084564	NA
121	NA	NA	NA	NA	NA	0.26324015855789185	NA
122	NA	NA	NA	NA	NA	0.2631608843803406	NA
123	NA	NA	NA	NA	NA	0.26092180609703064	NA
124	NA	NA	NA	NA	NA	0.26050496101379395	NA
125	NA	NA	NA	NA	NA	0.261414110660553	NA
126	NA	NA	NA	NA	NA	0.2626560628414154	NA
127	NA	NA	NA	NA	NA	0.2613033652305603	NA
128	NA	NA	NA	NA	NA	0.26176607608795166	NA
129	NA	NA	NA	NA	NA	0.2612817883491516	NA
130	NA	NA	NA	NA	NA	0.27213314175605774	NA
131	NA	NA	NA	NA	NA	0.25873905420303345	NA
132	NA	NA	NA	NA	NA	0.26303935050964355	NA
133	NA	NA	NA	NA	NA	0.2671663761138916	NA
134	NA	NA	NA	NA	NA	0.2711845934391022	NA
135	NA	NA	NA	NA	NA	0.27547627687454224	NA
136	NA	NA	NA	NA	NA	0.27976009249687195	NA
137	NA	NA	NA	NA	NA	0.2848416566848755	NA
138	NA	NA	NA	NA	NA	0.29054608941078186	NA
139	NA	NA	NA	NA	NA	0.2911083698272705	NA
140	NA	NA	NA	NA	NA	0.2993585467338562	NA
141	NA	NA	NA	NA	NA	0.30039656162261963	NA
142	NA	NA	NA	NA	NA	0.3007170855998993	NA
143	NA	NA	NA	NA	NA	0.29904183745384216	NA
144	NA	NA	NA	NA	NA	0.29603996872901917	NA
145	NA	NA	NA	NA	NA	NA	0.2916759252548218
146	NA	NA	NA	NA	NA	0.28938472270965576	NA
147	NA	NA	NA	NA	NA	NA	0.29257118701934814
148	NA	NA	NA	NA	NA	NA	0.29156553745269775
149	NA	NA	NA	NA	NA	NA	0.2942809760570526
150	NA	NA	NA	NA	NA	NA	0.2959339916706085
151	NA	NA	NA	NA	NA	NA	0.30409491062164307
152	NA	NA	NA	NA	NA	NA	0.3064834475517273
153	NA	NA	NA	NA	NA	NA	0.30965420603752136
154	NA	NA	NA	NA	NA	NA	0.30829134583473206
155	NA	NA	NA	NA	NA	NA	0.3082394301891327
156	NA	NA	NA	NA	NA	NA	0.30488714575767517
157	NA	NA	NA	NA	NA	NA	0.30132195353507996
158	NA	NA	NA	NA	NA	NA	0.29515987634658813
159	NA	NA	NA	NA	NA	NA	0.29270660877227783
160	NA	NA	NA	NA	NA	NA	0.28960737586021423
161	NA	NA	NA	NA	NA	NA	0.28676363825798035
162	NA	NA	NA	NA	NA	NA	0.28690606355667114
163	NA	NA	NA	NA	NA	NA	0.29010480642318726
164	NA	NA	NA	NA	NA	NA	0.29412326216697693
165	NA	NA	NA	NA	NA	NA	0.29134422540664673
166	NA	NA	NA	NA	NA	NA	0.29308974742889404
167	NA	NA	NA	NA	NA	NA	0.2946057617664337
168	NA	NA	NA	NA	NA	NA	0.2980896532535553
169	NA	NA	NA	NA	NA	NA	0.29684534668922424
170	NA	NA	NA	NA	NA	NA	0.29569387435913086
171	NA	NA	NA	NA	NA	NA	0.2948159873485565
172	NA	NA	NA	NA	NA	NA	0.2960398197174072
173	NA	NA	NA	NA	NA	NA	0.29463711380958557
174	NA	NA	NA	NA	NA	NA	0.2941846251487732
175	NA	NA	NA	NA	NA	NA	0.2970046103000641
176	NA	NA	NA	NA	NA	NA	0.29665839672088623
177	NA	NA	NA	NA	NA	NA	0.29618632793426514
178	NA	NA	NA	NA	NA	NA	0.29986444115638733
179	NA	NA	NA	NA	NA	NA	0.3009224534034729
180	NA	NA	NA	NA	NA	NA	0.30388274788856506
181	NA	NA	NA	NA	NA	NA	0.3074515461921692
182	NA	NA	NA	NA	NA	NA	0.309849351644516
183	NA	NA	NA	NA	NA	NA	0.31142351031303406
184	NA	NA	NA	NA	NA	NA	0.3084396421909332
185	NA	NA	NA	NA	NA	NA	0.30664053559303284
186	NA	NA	NA	NA	NA	NA	0.304894357919693
187	NA	NA	NA	NA	NA	NA	0.3039085268974304
188	NA	NA	NA	NA	NA	NA	0.30189380049705505
189	NA	NA	NA	NA	NA	NA	0.30717888474464417
190	NA	NA	NA	NA	NA	NA	0.3097210228443146
191	NA	NA	NA	NA	NA	NA	0.3114554286003113
192	NA	NA	NA	NA	NA	NA	0.31300118565559387
193	NA	NA	NA	NA	NA	NA	0.3142663240432739
194	NA	NA	NA	NA	NA	NA	0.3132258951663971
195	NA	NA	NA	NA	NA	NA	0.31184354424476624
196	NA	NA	NA	NA	NA	NA	0.31100428104400635
197	NA	NA	NA	NA	NA	NA	0.3060534596443176
198	NA	NA	NA	NA	NA	NA	0.3050277531147003
199	NA	NA	NA	NA	NA	NA	0.3035156726837158
200	NA	NA	NA	NA	NA	NA	0.30535072088241577
201	NA	NA	NA	NA	NA	NA	0.30579978227615356
202	NA	NA	NA	NA	NA	NA	0.30157122015953064
203	NA	NA	NA	NA	NA	NA	0.3033710718154907
204	NA	NA	NA	NA	NA	NA	0.3010614216327667
205	NA	NA	NA	NA	NA	NA	0.30276215076446533
206	NA	NA	NA	NA	NA	NA	0.3012886941432953
207	NA	NA	NA	NA	NA	NA	0.3000447452068329
208	NA	NA	NA	NA	NA	NA	0.2990185618400574
209	NA	NA	NA	NA	NA	NA	0.2988337278366089
210	NA	NA	NA	NA	NA	NA	0.2994597256183624
211	NA	NA	NA	NA	NA	NA	0.29588764905929565
212	NA	NA	NA	NA	NA	NA	0.2935894727706909
213	NA	NA	NA	NA	NA	NA	0.2909471094608307
214	NA	NA	NA	NA	NA	NA	0.2881779372692108
215	NA	NA	NA	NA	NA	NA	0.28692641854286194
216	NA	NA	NA	NA	NA	NA	0.2848452627658844
217	NA	NA	NA	NA	NA	NA	0.2789721190929413
218	NA	NA	NA	NA	NA	NA	0.2715044319629669
219	NA	NA	NA	NA	NA	NA	0.2703733444213867
220	NA	NA	NA	NA	NA	NA	0.26181188225746155
221	NA	NA	NA	NA	NA	NA	0.2597751319408417
222	NA	NA	NA	NA	NA	NA	0.25683826208114624
223	NA	NA	NA	NA	NA	NA	0.25623250007629395
224	NA	NA	NA	NA	NA	NA	0.2567232549190521
225	NA	NA	NA	NA	NA	NA	0.25707128643989563
226	NA	NA	NA	NA	NA	NA	0.2560994327068329
227	NA	NA	NA	NA	NA	NA	0.2529447674751282
228	NA	NA	NA	NA	NA	NA	0.24803903698921204
229	NA	NA	NA	NA	NA	NA	0.24486249685287476
230	NA	NA	NA	NA	NA	NA	0.24075400829315186
231	NA	NA	NA	NA	NA	NA	0.24163489043712616
232	NA	NA	NA	NA	NA	NA	0.24589799344539642
233	NA	NA	NA	NA	NA	NA	0.24827046692371368
234	NA	NA	NA	NA	NA	NA	0.24676084518432617
235	NA	NA	NA	NA	NA	NA	0.24564304947853088
236	NA	NA	NA	NA	NA	NA	0.24275243282318115
237	NA	NA	NA	NA	NA	NA	0.2359883040189743
238	NA	NA	NA	NA	NA	NA	0.23884953558444977
239	NA	NA	NA	NA	NA	NA	0.2359277904033661
240	NA	NA	NA	NA	NA	NA	0.23357300460338593
241	NA	NA	NA	NA	NA	NA	0.23457492887973785
242	NA	NA	NA	NA	NA	NA	0.23331210017204285
243	NA	NA	NA	NA	NA	NA	0.2309756875038147
244	NA	NA	NA	NA	NA	NA	0.22676490247249603
245	NA	NA	0.22410644590854645	NA	NA	NA	NA
246	NA	NA	0.22359760105609894	NA	NA	NA	NA
247	NA	NA	0.2231072336435318	NA	NA	NA	NA
248	NA	NA	0.22244790196418762	NA	NA	NA	NA
249	NA	NA	NA	NA	NA	NA	0.21569323539733887
250	NA	NA	0.2165299355983734	NA	NA	NA	NA
251	NA	NA	NA	NA	NA	NA	0.2192945033311844
252	NA	NA	NA	NA	NA	NA	0.22101546823978424
253	NA	NA	NA	NA	NA	NA	0.21791192889213562
254	NA	NA	NA	NA	NA	NA	0.21656538546085358
255	NA	NA	NA	NA	NA	NA	0.20873764157295227
256	NA	NA	0.20370545983314514	NA	NA	NA	NA
257	NA	NA	0.20113955438137054	NA	NA	NA	NA
258	NA	NA	0.20176805555820465	NA	NA	NA	NA
259	NA	NA	0.20152467489242554	NA	NA	NA	NA
260	NA	NA	NA	NA	NA	NA	0.2026534080505371
261	NA	NA	0.1994091123342514	NA	NA	NA	NA
262	NA	NA	0.19942757487297058	NA	NA	NA	NA
263	NA	NA	0.1967487931251526	NA	NA	NA	NA
264	NA	NA	0.19604085385799408	NA	NA	NA	NA
265	NA	NA	0.1934386044740677	NA	NA	NA	NA
266	NA	NA	0.19106628000736237	NA	NA	NA	NA
267	NA	NA	0.18993575870990753	NA	NA	NA	NA
268	NA	NA	0.18536564707756042	NA	NA	NA	NA
269	NA	NA	0.17911817133426666	NA	NA	NA	NA
270	NA	NA	0.17898651957511902	NA	NA	NA	NA
271	NA	NA	0.1756119430065155	NA	NA	NA	NA
272	NA	NA	0.17359058558940887	NA	NA	NA	NA
273	NA	NA	0.17414814233779907	NA	NA	NA	NA
274	NA	NA	0.16832871735095978	NA	NA	NA	NA
275	NA	NA	0.15730297565460205	NA	NA	NA	NA
276	NA	NA	0.1555405706167221	NA	NA	NA	NA
277	NA	NA	0.15542617440223694	NA	NA	NA	NA
278	NA	NA	0.15509863197803497	NA	NA	NA	NA
279	NA	NA	0.15468347072601318	NA	NA	NA	NA
280	NA	NA	0.15371228754520416	NA	NA	NA	NA
281	NA	NA	0.15375015139579773	NA	NA	NA	NA
282	NA	NA	0.15893390774726868	NA	NA	NA	NA
283	NA	NA	0.16059240698814392	NA	NA	NA	NA
284	NA	NA	0.16413657367229462	NA	NA	NA	NA
285	NA	NA	0.16723322868347168	NA	NA	NA	NA
286	NA	NA	0.166335791349411	NA	NA	NA	NA
287	NA	NA	0.16690446436405182	NA	NA	NA	NA
288	NA	NA	0.16487932205200195	NA	NA	NA	NA
289	NA	NA	0.16369517147541046	NA	NA	NA	NA
290	NA	NA	0.16388998925685883	NA	NA	NA	NA
291	NA	NA	0.1635006219148636	NA	NA	NA	NA
292	NA	NA	0.16425079107284546	NA	NA	NA	NA
293	NA	NA	0.16614475846290588	NA	NA	NA	NA
294	NA	NA	0.16766254603862762	NA	NA	NA	NA
295	NA	NA	0.16969062387943268	NA	NA	NA	NA
296	NA	NA	0.16510537266731262	NA	NA	NA	NA
297	NA	NA	0.16944760084152222	NA	NA	NA	NA
298	NA	NA	0.17595137655735016	NA	NA	NA	NA
299	NA	NA	0.18005745112895966	NA	NA	NA	NA
300	NA	0.544500470161438	NA	NA	NA	NA	NA
301	0.45960208773612976	NA	NA	NA	NA	NA	NA
302	NA	NA	0.3052147924900055	NA	NA	NA	NA
303	NA	NA	NA	NA	0.31148597598075867	NA	NA
304	NA	NA	0.22629155218601227	NA	NA	NA	NA
305	NA	NA	0.22025051712989807	NA	NA	NA	NA
306	NA	NA	0.201698437333107	NA	NA	NA	NA
307	NA	NA	0.18392179906368256	NA	NA	NA	NA
308	NA	NA	0.16775676608085632	NA	NA	NA	NA
309	NA	NA	0.16788727045059204	NA	NA	NA	NA
310	NA	NA	0.1797492504119873	NA	NA	NA	NA
311	NA	NA	0.18299613893032074	NA	NA	NA	NA
312	NA	NA	0.18851441144943237	NA	NA	NA	NA
313	NA	NA	0.1947314739227295	NA	NA	NA	NA
314	NA	NA	0.1933419406414032	NA	NA	NA	NA
315	NA	NA	0.19272416830062866	NA	NA	NA	NA
316	NA	NA	0.19452694058418274	NA	NA	NA	NA
317	NA	NA	0.19557015597820282	NA	NA	NA	NA
318	NA	NA	0.19449812173843384	NA	NA	NA	NA
319	NA	NA	0.19392068684101105	NA	NA	NA	NA
320	NA	NA	0.19252754747867584	NA	NA	NA	NA
321	NA	NA	0.19675001502037048	NA	NA	NA	NA
322	NA	NA	0.20347502827644348	NA	NA	NA	NA
323	NA	NA	0.2030990719795227	NA	NA	NA	NA
324	NA	NA	NA	NA	0.20740482211112976	NA	NA
325	NA	NA	NA	NA	0.21345442533493042	NA	NA
326	NA	NA	NA	NA	0.2172420173883438	NA	NA
327	NA	NA	NA	NA	0.22425678372383118	NA	NA
328	NA	NA	NA	NA	0.22621241211891174	NA	NA
329	NA	NA	NA	NA	0.23035824298858643	NA	NA
330	NA	NA	NA	NA	0.23981623351573944	NA	NA
331	NA	NA	NA	NA	0.26135966181755066	NA	NA
332	NA	NA	NA	NA	0.28023087978363037	NA	NA
333	NA	NA	NA	NA	0.2918865382671356	NA	NA
334	NA	NA	NA	NA	0.29086270928382874	NA	NA
335	NA	NA	NA	NA	0.2843187749385834	NA	NA
336	NA	NA	NA	NA	0.2858676612377167	NA	NA
337	NA	NA	NA	NA	0.2891824543476105	NA	NA
338	NA	NA	NA	NA	0.2970010042190552	NA	NA
339	NA	NA	NA	NA	0.29597264528274536	NA	NA
340	NA	NA	NA	NA	0.314972460269928	NA	NA
341	NA	NA	NA	NA	0.3163851201534271	NA	NA
342	NA	NA	NA	NA	0.32595470547676086	NA	NA
343	NA	NA	NA	NA	0.3306373059749603	NA	NA
344	NA	NA	NA	NA	0.32961857318878174	NA	NA
345	NA	NA	NA	NA	0.3302460312843323	NA	NA
346	NA	NA	NA	NA	0.3349607288837433	NA	NA
347	NA	NA	NA	NA	0.3377190828323364	NA	NA
348	NA	NA	NA	NA	0.34879010915756226	NA	NA
349	NA	NA	NA	NA	0.3643624484539032	NA	NA
350	NA	NA	NA	NA	0.39005208015441895	NA	NA
351	NA	NA	NA	NA	0.39813345670700073	NA	NA
352	NA	NA	NA	NA	0.41061416268348694	NA	NA
353	NA	NA	NA	NA	0.4136218726634979	NA	NA
354	NA	NA	NA	NA	0.4177159368991852	NA	NA
355	NA	NA	NA	NA	0.41189196705818176	NA	NA
356	NA	NA	NA	NA	0.42696309089660645	NA	NA
357	NA	NA	NA	NA	0.4390062689781189	NA	NA
358	NA	NA	NA	NA	0.4366180896759033	NA	NA
359	NA	NA	NA	NA	0.4359460473060608	NA	NA
360	NA	NA	NA	NA	0.43756529688835144	NA	NA
361	NA	NA	NA	NA	0.44184228777885437	NA	NA
362	NA	NA	NA	NA	0.44510820508003235	NA	NA
363	NA	NA	NA	NA	0.44869381189346313	NA	NA
364	NA	NA	NA	NA	0.4513520300388336	NA	NA
365	NA	NA	NA	NA	0.4521169066429138	NA	NA
366	NA	NA	NA	NA	0.4630514681339264	NA	NA
367	NA	NA	NA	NA	0.4789387583732605	NA	NA
368	NA	NA	NA	NA	0.48343485593795776	NA	NA
369	NA	NA	NA	NA	0.4987276792526245	NA	NA
370	NA	NA	NA	NA	0.4989461302757263	NA	NA
371	NA	NA	NA	NA	0.49819642305374146	NA	NA
372	NA	NA	NA	NA	0.49856802821159363	NA	NA
373	NA	NA	NA	NA	0.498151957988739	NA	NA
374	NA	NA	NA	NA	0.4977189898490906	NA	NA
375	NA	NA	NA	NA	0.4962116777896881	NA	NA
376	NA	NA	NA	NA	0.4951198399066925	NA	NA
377	NA	NA	NA	NA	0.4948291480541229	NA	NA
378	NA	NA	NA	NA	0.5039960741996765	NA	NA
379	NA	NA	NA	NA	0.5265156030654907	NA	NA
380	0.5312712788581848	NA	NA	NA	NA	NA	NA
381	NA	NA	NA	NA	0.5447420477867126	NA	NA
382	NA	NA	NA	NA	0.5587906241416931	NA	NA
383	NA	NA	NA	NA	0.5617402791976929	NA	NA
384	NA	NA	NA	NA	0.5594655275344849	NA	NA
385	NA	NA	NA	NA	0.5696909427642822	NA	NA
386	NA	NA	NA	NA	0.5727528929710388	NA	NA
387	NA	NA	NA	NA	0.5937461853027344	NA	NA
388	NA	NA	NA	NA	0.5883541703224182	NA	NA
389	NA	NA	NA	NA	0.588776707649231	NA	NA
390	NA	NA	NA	NA	0.5808181166648865	NA	NA
391	NA	NA	NA	NA	0.5870367884635925	NA	NA
392	NA	NA	NA	NA	0.5962271690368652	NA	NA
393	NA	NA	NA	NA	0.601373553276062	NA	NA
394	NA	NA	NA	NA	0.612938404083252	NA	NA
395	NA	NA	NA	NA	0.6107286810874939	NA	NA
396	NA	NA	NA	NA	0.618515133857727	NA	NA
397	NA	NA	NA	NA	0.6392672657966614	NA	NA
398	NA	NA	NA	NA	0.6487544178962708	NA	NA
399	NA	NA	NA	NA	0.6764920353889465	NA	NA
400	NA	NA	NA	NA	0.691613495349884	NA	NA
401	NA	NA	NA	NA	0.700788676738739	NA	NA
402	NA	NA	NA	NA	0.7046748399734497	NA	NA
403	NA	NA	NA	NA	0.7049819827079773	NA	NA
404	NA	NA	NA	NA	0.7070456147193909	NA	NA
405	NA	NA	NA	NA	0.7128666043281555	NA	NA
406	NA	NA	NA	NA	0.7276817560195923	NA	NA
407	NA	NA	NA	NA	0.7297765612602234	NA	NA
408	NA	NA	NA	NA	0.7290401458740234	NA	NA
409	NA	NA	NA	NA	0.723877489566803	NA	NA
410	NA	NA	NA	NA	0.7157772183418274	NA	NA
411	NA	NA	NA	NA	0.707200288772583	NA	NA
412	NA	NA	NA	NA	0.7061111330986023	NA	NA
413	NA	NA	NA	NA	0.7255241274833679	NA	NA
414	NA	NA	NA	NA	0.7394969463348389	NA	NA
415	NA	NA	NA	NA	0.7467158436775208	NA	NA
416	NA	NA	NA	NA	0.7665898203849792	NA	NA
417	NA	NA	NA	NA	0.7796853184700012	NA	NA
418	NA	NA	NA	NA	0.7985748052597046	NA	NA
419	NA	NA	NA	NA	0.8118562698364258	NA	NA
420	NA	NA	NA	NA	0.8121747970581055	NA	NA
421	NA	NA	NA	NA	0.8174412846565247	NA	NA
422	NA	NA	NA	NA	0.8153106570243835	NA	NA
423	NA	NA	NA	NA	0.8084086179733276	NA	NA
424	NA	NA	NA	NA	0.811717689037323	NA	NA
425	NA	NA	NA	NA	0.8082156777381897	NA	NA
426	NA	NA	NA	NA	0.8098130226135254	NA	NA
427	NA	NA	NA	NA	0.8042157292366028	NA	NA
428	NA	NA	NA	NA	0.799533486366272	NA	NA
429	NA	NA	NA	NA	0.8032127618789673	NA	NA
430	NA	NA	NA	NA	0.8159925937652588	NA	NA
431	NA	NA	NA	0.8208980560302734	NA	NA	NA
432	NA	NA	NA	NA	0.8175743818283081	NA	NA
433	NA	NA	NA	NA	0.8157200217247009	NA	NA
434	NA	NA	NA	NA	0.8304356336593628	NA	NA
435	NA	NA	NA	NA	0.8445389866828918	NA	NA
436	NA	NA	NA	NA	0.848698616027832	NA	NA
437	NA	NA	NA	NA	0.49846336245536804	NA	NA
438	NA	NA	NA	NA	0.49860915541648865	NA	NA
439	NA	NA	NA	NA	0.49990370869636536	NA	NA
440	NA	NA	NA	NA	0.4983539283275604	NA	NA
441	NA	NA	NA	NA	0.4985976815223694	NA	NA
442	NA	NA	NA	NA	0.49855655431747437	NA	NA
443	NA	NA	NA	NA	0.5028749704360962	NA	NA
444	NA	NA	NA	NA	0.5019702315330505	NA	NA
445	NA	NA	NA	NA	0.5090929269790649	NA	NA
446	NA	NA	NA	NA	0.5108086466789246	NA	NA
447	NA	NA	NA	NA	0.5149651765823364	NA	NA
448	NA	NA	NA	NA	0.517719030380249	NA	NA
449	NA	NA	NA	NA	0.5193713903427124	NA	NA
450	NA	NA	NA	NA	0.5206089019775391	NA	NA
451	NA	NA	NA	NA	0.5204461812973022	NA	NA
452	NA	NA	NA	NA	0.5258871912956238	NA	NA
453	NA	NA	NA	NA	0.5277673006057739	NA	NA
454	NA	NA	NA	NA	0.5297374725341797	NA	NA
455	NA	NA	NA	NA	0.5276265740394592	NA	NA
456	NA	NA	NA	NA	0.5142531394958496	NA	NA
457	0.5102816224098206	NA	NA	NA	NA	NA	NA
458	0.5089864730834961	NA	NA	NA	NA	NA	NA
459	0.5344412922859192	NA	NA	NA	NA	NA	NA
460	0.5371583700180054	NA	NA	NA	NA	NA	NA
461	0.5440599322319031	NA	NA	NA	NA	NA	NA
462	0.5471303462982178	NA	NA	NA	NA	NA	NA
463	NA	NA	NA	NA	0.5583996772766113	NA	NA
464	NA	NA	NA	NA	0.5576226711273193	NA	NA
465	NA	NA	NA	NA	0.5581679940223694	NA	NA
466	0.557422935962677	NA	NA	NA	NA	NA	NA
467	0.5560079216957092	NA	NA	NA	NA	NA	NA
468	0.5553693175315857	NA	NA	NA	NA	NA	NA
469	0.5555590987205505	NA	NA	NA	NA	NA	NA
470	0.555443286895752	NA	NA	NA	NA	NA	NA
471	0.5555298924446106	NA	NA	NA	NA	NA	NA
472	0.5566227436065674	NA	NA	NA	NA	NA	NA
473	0.5565788149833679	NA	NA	NA	NA	NA	NA
474	0.5561107397079468	NA	NA	NA	NA	NA	NA
475	0.5558968186378479	NA	NA	NA	NA	NA	NA
476	0.5571832656860352	NA	NA	NA	NA	NA	NA
477	0.5569628477096558	NA	NA	NA	NA	NA	NA
478	0.5576035976409912	NA	NA	NA	NA	NA	NA
479	0.5619622468948364	NA	NA	NA	NA	NA	NA
480	0.5656826496124268	NA	NA	NA	NA	NA	NA
481	0.5650126934051514	NA	NA	NA	NA	NA	NA
482	0.5732009410858154	NA	NA	NA	NA	NA	NA
483	0.5852579474449158	NA	NA	NA	NA	NA	NA
484	0.5916380286216736	NA	NA	NA	NA	NA	NA
485	NA	0.5945972204208374	NA	NA	NA	NA	NA
486	NA	0.5945762991905212	NA	NA	NA	NA	NA
487	NA	0.5930535197257996	NA	NA	NA	NA	NA
488	0.5958415865898132	NA	NA	NA	NA	NA	NA
489	0.5924115180969238	NA	NA	NA	NA	NA	NA
490	0.5927096009254456	NA	NA	NA	NA	NA	NA
