	3_5	cycle_1	cycle_2	4_8	3_6	4_7	1_2	cycle_3
554	0.8644019365310669	NA	NA	NA	NA	NA	NA	NA
555	0.8730463981628418	NA	NA	NA	NA	NA	NA	NA
556	0.8857279419898987	NA	NA	NA	NA	NA	NA	NA
557	0.885445237159729	NA	NA	NA	NA	NA	NA	NA
558	0.8868515491485596	NA	NA	NA	NA	NA	NA	NA
559	0.8926510214805603	NA	NA	NA	NA	NA	NA	NA
560	0.8871583342552185	NA	NA	NA	NA	NA	NA	NA
561	0.8940626978874207	NA	NA	NA	NA	NA	NA	NA
562	0.8954071402549744	NA	NA	NA	NA	NA	NA	NA
563	0.8958348631858826	NA	NA	NA	NA	NA	NA	NA
564	0.9034847617149353	NA	NA	NA	NA	NA	NA	NA
565	0.903251051902771	NA	NA	NA	NA	NA	NA	NA
566	0.9018433094024658	NA	NA	NA	NA	NA	NA	NA
567	0.9035828113555908	NA	NA	NA	NA	NA	NA	NA
568	0.9026089906692505	NA	NA	NA	NA	NA	NA	NA
569	0.9084358811378479	NA	NA	NA	NA	NA	NA	NA
570	0.9082459807395935	NA	NA	NA	NA	NA	NA	NA
571	0.9073704481124878	NA	NA	NA	NA	NA	NA	NA
572	0.9073456525802612	NA	NA	NA	NA	NA	NA	NA
573	0.9073561429977417	NA	NA	NA	NA	NA	NA	NA
574	0.9100595712661743	NA	NA	NA	NA	NA	NA	NA
575	0.9068924188613892	NA	NA	NA	NA	NA	NA	NA
576	0.9050386548042297	NA	NA	NA	NA	NA	NA	NA
577	0.8987274169921875	NA	NA	NA	NA	NA	NA	NA
578	0.8965721726417542	NA	NA	NA	NA	NA	NA	NA
579	0.8936851024627686	NA	NA	NA	NA	NA	NA	NA
580	NA	NA	NA	NA	0.7584758400917053	NA	NA	NA
581	NA	NA	NA	NA	0.7582584023475647	NA	NA	NA
582	NA	NA	NA	NA	0.7537878751754761	NA	NA	NA
583	NA	NA	NA	NA	0.7546758055686951	NA	NA	NA
584	NA	NA	NA	NA	0.7508289217948914	NA	NA	NA
585	NA	NA	NA	NA	0.7571147084236145	NA	NA	NA
586	NA	NA	NA	NA	0.7651054263114929	NA	NA	NA
587	0.780523955821991	NA	NA	NA	NA	NA	NA	NA
588	0.7807515859603882	NA	NA	NA	NA	NA	NA	NA
589	0.7765234708786011	NA	NA	NA	NA	NA	NA	NA
590	NA	NA	NA	NA	0.774434506893158	NA	NA	NA
591	NA	NA	NA	NA	0.7505314946174622	NA	NA	NA
592	NA	NA	NA	NA	0.7496976256370544	NA	NA	NA
593	NA	NA	NA	NA	0.7428542375564575	NA	NA	NA
594	NA	NA	NA	NA	0.7263115644454956	NA	NA	NA
595	NA	NA	NA	NA	0.7326343059539795	NA	NA	NA
596	NA	NA	NA	NA	0.7318331599235535	NA	NA	NA
597	NA	NA	NA	NA	0.7328177690505981	NA	NA	NA
598	NA	NA	NA	NA	0.7344260215759277	NA	NA	NA
599	NA	NA	NA	NA	0.7402651906013489	NA	NA	NA
600	NA	NA	NA	NA	0.7473907470703125	NA	NA	NA
601	NA	NA	NA	NA	0.7637171745300293	NA	NA	NA
602	NA	NA	NA	NA	0.765717089176178	NA	NA	NA
603	NA	NA	NA	NA	0.773131787776947	NA	NA	NA
604	NA	NA	NA	NA	0.7759063839912415	NA	NA	NA
605	NA	NA	NA	NA	0.7873629331588745	NA	NA	NA
606	NA	NA	NA	NA	0.7880305051803589	NA	NA	NA
607	NA	NA	NA	NA	0.7851511240005493	NA	NA	NA
608	NA	NA	NA	NA	0.7835094928741455	NA	NA	NA
609	NA	NA	NA	NA	0.7723122835159302	NA	NA	NA
610	NA	NA	NA	NA	0.7694524526596069	NA	NA	NA
611	NA	NA	NA	NA	0.7670573592185974	NA	NA	NA
612	NA	NA	NA	NA	0.7689164280891418	NA	NA	NA
613	NA	NA	NA	NA	0.7663890719413757	NA	NA	NA
614	NA	NA	NA	NA	0.771353006362915	NA	NA	NA
615	NA	NA	NA	NA	0.7739531993865967	NA	NA	NA
616	NA	NA	NA	NA	0.7783288955688477	NA	NA	NA
617	NA	NA	NA	NA	0.78455650806427	NA	NA	NA
618	NA	NA	NA	NA	0.7887837290763855	NA	NA	NA
619	NA	NA	NA	NA	0.7887901067733765	NA	NA	NA
620	NA	NA	NA	NA	0.7932639122009277	NA	NA	NA
621	NA	NA	NA	NA	0.7961474657058716	NA	NA	NA
622	NA	NA	NA	NA	0.7955619096755981	NA	NA	NA
623	NA	NA	NA	NA	0.8002278804779053	NA	NA	NA
624	NA	NA	NA	NA	0.8010793328285217	NA	NA	NA
625	NA	NA	NA	NA	0.7991265058517456	NA	NA	NA
626	NA	NA	NA	NA	0.7985321283340454	NA	NA	NA
627	NA	NA	NA	NA	0.8024245500564575	NA	NA	NA
628	NA	NA	NA	NA	0.8034650087356567	NA	NA	NA
629	NA	NA	NA	NA	0.8041189312934875	NA	NA	NA
630	NA	NA	NA	NA	0.8028240203857422	NA	NA	NA
631	NA	NA	NA	NA	0.8065783977508545	NA	NA	NA
632	NA	NA	NA	NA	0.8078153729438782	NA	NA	NA
633	NA	NA	NA	NA	0.809313178062439	NA	NA	NA
634	NA	NA	NA	NA	0.8119325041770935	NA	NA	NA
635	NA	NA	NA	NA	0.8174123764038086	NA	NA	NA
636	NA	NA	NA	NA	0.8225237727165222	NA	NA	NA
637	NA	NA	NA	NA	0.8256504535675049	NA	NA	NA
638	NA	NA	NA	NA	0.8201298117637634	NA	NA	NA
639	NA	NA	NA	NA	0.7991458177566528	NA	NA	NA
640	NA	NA	NA	NA	NA	0.8161237239837646	NA	NA
641	NA	NA	NA	NA	NA	0.815872073173523	NA	NA
642	NA	NA	NA	NA	NA	0.8127844929695129	NA	NA
643	NA	NA	NA	NA	NA	0.809435248374939	NA	NA
644	NA	NA	NA	NA	NA	0.8097272515296936	NA	NA
645	NA	NA	NA	NA	NA	0.7959250211715698	NA	NA
646	NA	NA	NA	NA	NA	0.7941613793373108	NA	NA
647	NA	NA	NA	NA	NA	0.7900820374488831	NA	NA
648	NA	NA	NA	NA	NA	0.791987955570221	NA	NA
649	NA	NA	NA	NA	NA	0.8006367087364197	NA	NA
650	NA	NA	NA	NA	NA	0.8033404350280762	NA	NA
651	NA	NA	NA	NA	NA	0.8209192752838135	NA	NA
652	NA	NA	NA	NA	NA	0.8307421803474426	NA	NA
653	NA	NA	NA	NA	NA	0.8365780711174011	NA	NA
654	NA	NA	NA	NA	NA	0.8504825830459595	NA	NA
655	NA	NA	NA	NA	NA	0.8484482765197754	NA	NA
656	NA	NA	NA	NA	NA	0.8450521230697632	NA	NA
657	NA	NA	NA	NA	NA	0.8439286947250366	NA	NA
658	NA	NA	NA	NA	NA	0.8478053212165833	NA	NA
659	NA	NA	NA	NA	NA	0.8499097228050232	NA	NA
660	NA	NA	NA	NA	NA	0.8509951233863831	NA	NA
661	NA	NA	NA	NA	NA	0.8557583689689636	NA	NA
662	NA	NA	NA	NA	NA	0.8598958849906921	NA	NA
663	NA	NA	NA	NA	NA	0.8580177426338196	NA	NA
664	NA	NA	NA	NA	NA	0.8669453263282776	NA	NA
665	NA	NA	NA	NA	NA	0.8772265315055847	NA	NA
666	NA	NA	NA	NA	NA	0.8870035409927368	NA	NA
667	NA	NA	NA	NA	NA	0.8928552865982056	NA	NA
668	NA	NA	NA	NA	NA	0.8959057927131653	NA	NA
669	NA	NA	NA	NA	NA	0.8980810642242432	NA	NA
670	NA	NA	NA	NA	NA	0.9025047421455383	NA	NA
671	NA	NA	NA	NA	NA	0.8985239267349243	NA	NA
672	NA	NA	NA	NA	NA	0.8974791765213013	NA	NA
673	NA	NA	NA	NA	NA	0.8997686505317688	NA	NA
674	NA	NA	NA	NA	NA	0.9009833931922913	NA	NA
675	NA	NA	NA	NA	NA	0.9105450510978699	NA	NA
676	NA	NA	NA	NA	NA	0.9157899618148804	NA	NA
677	NA	NA	NA	NA	NA	0.9148609042167664	NA	NA
678	NA	NA	NA	NA	NA	0.9206030368804932	NA	NA
679	NA	NA	NA	NA	NA	0.9270660877227783	NA	NA
680	NA	NA	NA	NA	NA	0.9255208373069763	NA	NA
681	NA	NA	NA	NA	NA	0.9301166534423828	NA	NA
682	NA	NA	NA	NA	NA	0.9403982162475586	NA	NA
683	NA	NA	NA	NA	NA	0.934198260307312	NA	NA
684	NA	NA	NA	NA	NA	0.9319426417350769	NA	NA
685	NA	NA	NA	NA	NA	0.928123414516449	NA	NA
686	NA	NA	NA	NA	NA	0.9307443499565125	NA	NA
687	NA	NA	NA	NA	NA	0.9280552864074707	NA	NA
688	NA	NA	NA	NA	NA	0.9260677099227905	NA	NA
689	NA	NA	NA	NA	NA	0.9237558245658875	NA	NA
690	NA	NA	NA	NA	NA	0.9303862452507019	NA	NA
691	NA	NA	NA	NA	NA	0.9329008460044861	NA	NA
692	NA	NA	NA	NA	NA	0.9327018857002258	NA	NA
693	NA	NA	NA	NA	NA	0.9342751502990723	NA	NA
694	NA	NA	NA	NA	NA	0.9452776312828064	NA	NA
695	NA	NA	NA	NA	NA	0.9461818337440491	NA	NA
696	NA	NA	NA	NA	NA	0.9481314420700073	NA	NA
697	NA	NA	NA	NA	NA	0.9531814455986023	NA	NA
698	NA	NA	NA	NA	NA	0.953029990196228	NA	NA
699	NA	NA	NA	NA	NA	0.9570733308792114	NA	NA
700	NA	NA	NA	NA	NA	0.9510340690612793	NA	NA
701	NA	NA	NA	NA	NA	0.8138843178749084	NA	NA
702	NA	NA	NA	NA	NA	0.8132711052894592	NA	NA
703	NA	NA	NA	NA	NA	0.8102796673774719	NA	NA
704	NA	NA	NA	NA	NA	0.8019095063209534	NA	NA
705	NA	NA	NA	NA	NA	0.810512363910675	NA	NA
706	NA	NA	NA	NA	NA	0.8174891471862793	NA	NA
707	NA	NA	NA	NA	NA	0.8191791772842407	NA	NA
708	NA	NA	NA	NA	NA	0.8276151418685913	NA	NA
709	NA	NA	NA	NA	NA	0.8337997198104858	NA	NA
710	NA	NA	NA	NA	NA	0.8448354601860046	NA	NA
711	NA	NA	NA	NA	NA	0.8543770909309387	NA	NA
712	NA	NA	NA	NA	NA	0.8599674105644226	NA	NA
713	NA	NA	NA	NA	NA	0.862997829914093	NA	NA
714	NA	NA	NA	NA	NA	0.8733909130096436	NA	NA
715	NA	NA	NA	NA	NA	0.8767022490501404	NA	NA
716	NA	NA	NA	NA	NA	0.8817487955093384	NA	NA
717	NA	NA	NA	0.8806783556938171	NA	NA	NA	NA
718	NA	NA	NA	0.8803565502166748	NA	NA	NA	NA
719	NA	NA	NA	0.8909101486206055	NA	NA	NA	NA
720	NA	NA	NA	0.8891080617904663	NA	NA	NA	NA
721	NA	NA	NA	0.8897857069969177	NA	NA	NA	NA
722	NA	NA	NA	0.8893797397613525	NA	NA	NA	NA
723	NA	NA	NA	0.8966296315193176	NA	NA	NA	NA
724	NA	NA	NA	0.920525312423706	NA	NA	NA	NA
725	NA	NA	NA	0.9281189441680908	NA	NA	NA	NA
726	NA	NA	NA	0.929999589920044	NA	NA	NA	NA
727	NA	NA	NA	0.9509292840957642	NA	NA	NA	NA
728	NA	NA	NA	0.953502893447876	NA	NA	NA	NA
729	NA	NA	NA	0.9543099403381348	NA	NA	NA	NA
730	NA	NA	NA	0.9523106813430786	NA	NA	NA	NA
731	NA	NA	NA	0.9391934275627136	NA	NA	NA	NA
732	NA	NA	NA	0.9379276633262634	NA	NA	NA	NA
733	NA	NA	NA	0.9388150572776794	NA	NA	NA	NA
734	NA	NA	NA	0.9386342167854309	NA	NA	NA	NA
735	NA	NA	NA	0.9383456110954285	NA	NA	NA	NA
736	NA	NA	NA	0.9416360259056091	NA	NA	NA	NA
737	NA	NA	NA	0.940069854259491	NA	NA	NA	NA
738	NA	NA	NA	0.9349959492683411	NA	NA	NA	NA
739	NA	NA	NA	0.9311080574989319	NA	NA	NA	NA
740	NA	NA	NA	0.9279357194900513	NA	NA	NA	NA
741	NA	NA	NA	0.9198346734046936	NA	NA	NA	NA
742	NA	NA	NA	0.91859370470047	NA	NA	NA	NA
743	NA	NA	NA	0.9231390953063965	NA	NA	NA	NA
744	NA	NA	NA	0.9260628819465637	NA	NA	NA	NA
745	NA	NA	NA	0.9347445368766785	NA	NA	NA	NA
746	NA	NA	NA	0.9310065507888794	NA	NA	NA	NA
747	NA	NA	NA	0.9352304339408875	NA	NA	NA	NA
748	NA	NA	NA	0.9415926933288574	NA	NA	NA	NA
749	NA	NA	NA	0.9446125626564026	NA	NA	NA	NA
750	NA	NA	NA	0.9454222917556763	NA	NA	NA	NA
751	NA	NA	NA	0.9472183585166931	NA	NA	NA	NA
752	NA	NA	NA	0.9765850901603699	NA	NA	NA	NA
753	NA	NA	NA	0.9776539206504822	NA	NA	NA	NA
754	NA	NA	NA	0.9844895005226135	NA	NA	NA	NA
755	NA	NA	NA	0.9876245260238647	NA	NA	NA	NA
756	NA	NA	NA	0.9897439479827881	NA	NA	NA	NA
757	NA	NA	NA	0.9934528470039368	NA	NA	NA	NA
758	NA	NA	NA	0.9974479079246521	NA	NA	NA	NA
759	NA	NA	NA	1.0	NA	NA	NA	NA
760	NA	NA	NA	0.9986283779144287	NA	NA	NA	NA
761	NA	NA	NA	0.9988263845443726	NA	NA	NA	NA
762	NA	NA	NA	0.9999924898147583	NA	NA	NA	NA
763	NA	NA	NA	0.9967414736747742	NA	NA	NA	NA
764	NA	NA	NA	0.9952493906021118	NA	NA	NA	NA
765	NA	NA	NA	0.9949191212654114	NA	NA	NA	NA
766	NA	NA	NA	0.9956865906715393	NA	NA	NA	NA
767	NA	NA	NA	0.9955264329910278	NA	NA	NA	NA
768	NA	NA	NA	0.9959726333618164	NA	NA	NA	NA
769	NA	NA	NA	0.9994997978210449	NA	NA	NA	NA
770	NA	NA	NA	0.9947196245193481	NA	NA	NA	NA
771	NA	NA	NA	0.9796755909919739	NA	NA	NA	NA
772	NA	NA	NA	0.9972865581512451	NA	NA	NA	NA
773	NA	NA	NA	0.9937294721603394	NA	NA	NA	NA
774	NA	NA	NA	0.9943809509277344	NA	NA	NA	NA
775	NA	NA	NA	0.9917681813240051	NA	NA	NA	NA
776	NA	NA	NA	0.9916360378265381	NA	NA	NA	NA
777	NA	NA	NA	0.9908934831619263	NA	NA	NA	NA
