	4_7	4_8	cycle_1	3_5	3_6	cycle_2	cycle_3
116	NA	NA	NA	NA	NA	0.3400382399559021	NA
117	NA	NA	NA	NA	NA	0.33449995517730713	NA
118	NA	NA	NA	NA	NA	0.3202599883079529	NA
119	NA	NA	NA	NA	NA	0.3397044539451599	NA
120	NA	NA	NA	NA	NA	0.34250396490097046	NA
121	NA	NA	NA	NA	NA	0.3529152274131775	NA
122	NA	NA	NA	NA	NA	0.3654662072658539	NA
123	NA	NA	NA	NA	NA	0.36370107531547546	NA
124	NA	NA	NA	NA	NA	0.36528223752975464	NA
125	NA	NA	NA	NA	NA	0.36635228991508484	NA
126	NA	NA	NA	NA	NA	0.36773228645324707	NA
127	NA	NA	NA	NA	NA	0.3909972310066223	NA
128	NA	NA	NA	NA	NA	0.3980969488620758	NA
129	NA	NA	NA	NA	NA	0.3986609876155853	NA
130	NA	NA	NA	NA	NA	0.39838510751724243	NA
131	NA	NA	NA	NA	NA	0.39893078804016113	NA
132	NA	NA	NA	NA	NA	0.40180331468582153	NA
133	NA	NA	NA	NA	NA	0.39544451236724854	NA
134	NA	NA	NA	NA	NA	0.39435330033302307	NA
135	NA	NA	NA	NA	NA	0.38838431239128113	NA
136	NA	NA	NA	NA	NA	0.3862375020980835	NA
137	NA	NA	NA	NA	NA	0.3790247440338135	NA
138	NA	NA	NA	NA	NA	0.3774571120738983	NA
139	NA	NA	NA	NA	NA	0.3699111044406891	NA
140	NA	NA	NA	NA	NA	0.3693678677082062	NA
141	NA	NA	NA	NA	NA	0.3680999279022217	NA
142	NA	NA	NA	NA	NA	0.37245073914527893	NA
143	NA	NA	NA	NA	NA	0.3757026493549347	NA
144	NA	NA	NA	NA	NA	0.3823314905166626	NA
145	NA	NA	NA	NA	NA	0.39748284220695496	NA
146	NA	NA	NA	NA	NA	0.39034467935562134	NA
147	NA	NA	NA	NA	NA	0.4041585624217987	NA
148	NA	NA	NA	NA	NA	0.40701159834861755	NA
149	NA	NA	NA	NA	NA	0.40776756405830383	NA
150	NA	NA	NA	NA	NA	0.410514235496521	NA
151	NA	NA	NA	NA	NA	0.41429272294044495	NA
152	NA	NA	NA	NA	NA	NA	0.4134434163570404
153	NA	NA	NA	NA	NA	NA	0.414531946182251
154	NA	NA	NA	NA	NA	NA	0.41126853227615356
155	NA	NA	NA	NA	NA	NA	0.41007182002067566
156	NA	NA	NA	NA	NA	NA	0.40357035398483276
157	NA	NA	NA	NA	NA	NA	0.40505433082580566
158	NA	NA	NA	NA	NA	NA	0.4100531339645386
159	NA	NA	NA	NA	NA	NA	0.41103655099868774
160	NA	NA	NA	NA	NA	NA	0.41017112135887146
161	NA	NA	NA	NA	NA	NA	0.41272056102752686
162	NA	NA	NA	NA	NA	NA	0.41392993927001953
163	NA	NA	NA	NA	NA	NA	0.4153633117675781
164	NA	NA	NA	NA	NA	NA	0.41629210114479065
165	NA	NA	NA	NA	NA	NA	0.41803836822509766
166	NA	NA	NA	NA	NA	NA	0.41630804538726807
167	NA	NA	NA	NA	NA	NA	0.41537249088287354
168	NA	NA	NA	NA	NA	NA	0.4058088958263397
169	NA	NA	NA	NA	NA	NA	0.40183183550834656
170	NA	NA	NA	NA	NA	NA	0.39544427394866943
171	NA	NA	NA	NA	NA	NA	0.39270827174186707
172	NA	NA	NA	NA	NA	NA	0.3977140188217163
173	NA	NA	NA	NA	NA	NA	0.39716726541519165
174	NA	NA	NA	NA	NA	NA	0.3933609127998352
175	NA	NA	NA	NA	NA	NA	0.396565705537796
176	NA	NA	NA	NA	NA	NA	0.39340534806251526
177	NA	NA	NA	NA	NA	NA	0.40170690417289734
178	NA	NA	NA	NA	NA	NA	0.4007234275341034
179	NA	NA	NA	NA	NA	NA	0.40034446120262146
180	NA	NA	NA	NA	NA	NA	0.39440205693244934
181	NA	NA	NA	NA	NA	NA	0.39887410402297974
182	NA	NA	NA	NA	NA	NA	0.4039333760738373
183	NA	NA	NA	NA	NA	NA	0.4090832471847534
184	NA	NA	NA	NA	NA	NA	0.40495216846466064
185	NA	NA	NA	NA	NA	NA	0.402861088514328
186	NA	NA	NA	NA	NA	NA	0.4223809838294983
187	NA	NA	NA	NA	NA	NA	0.42117735743522644
188	NA	NA	NA	NA	NA	NA	0.42691129446029663
189	NA	NA	NA	NA	NA	NA	0.4296925961971283
190	NA	NA	NA	NA	NA	NA	0.4351467192173004
191	NA	NA	NA	NA	NA	NA	0.4342403709888458
192	NA	NA	NA	NA	NA	NA	0.43253204226493835
193	NA	NA	NA	NA	NA	NA	0.4212475121021271
194	NA	NA	NA	NA	NA	NA	0.421347051858902
195	NA	NA	NA	NA	NA	NA	0.41312479972839355
196	NA	NA	NA	NA	NA	NA	0.41315048933029175
197	NA	NA	NA	NA	NA	NA	0.4113601744174957
198	NA	NA	NA	NA	NA	NA	0.4120056927204132
199	NA	NA	NA	NA	NA	NA	0.42087188363075256
200	NA	NA	NA	NA	NA	NA	0.4223911762237549
201	NA	NA	NA	NA	NA	NA	0.4257355332374573
202	NA	NA	NA	NA	NA	NA	0.42737001180648804
203	NA	NA	NA	NA	NA	NA	0.42676806449890137
204	NA	NA	NA	NA	NA	NA	0.4202527403831482
205	NA	NA	NA	NA	NA	NA	0.40748611092567444
206	NA	NA	NA	NA	NA	NA	0.4021330773830414
207	NA	NA	NA	NA	NA	NA	0.399664044380188
208	NA	NA	NA	NA	NA	NA	0.3938581347465515
209	NA	NA	NA	NA	NA	NA	0.39290210604667664
210	NA	NA	NA	NA	NA	NA	0.3916497230529785
211	NA	NA	NA	NA	NA	NA	0.39551907777786255
212	NA	NA	NA	NA	NA	NA	0.40127307176589966
213	NA	NA	NA	NA	NA	NA	0.39820441603660583
214	NA	NA	NA	NA	NA	NA	0.38911575078964233
215	NA	NA	NA	NA	NA	NA	0.39107897877693176
216	NA	NA	NA	NA	NA	NA	0.38242167234420776
217	NA	NA	NA	NA	NA	NA	0.376200407743454
218	NA	NA	NA	NA	NA	NA	0.37141892313957214
219	NA	NA	NA	NA	NA	NA	0.37443724274635315
220	NA	NA	NA	NA	NA	NA	0.3745453655719757
221	NA	NA	NA	NA	NA	NA	0.37318870425224304
222	NA	NA	NA	NA	NA	NA	0.3686846196651459
223	NA	NA	NA	NA	NA	NA	0.35511699318885803
224	NA	NA	NA	NA	NA	NA	0.3519194424152374
225	NA	NA	NA	NA	NA	NA	0.3447452485561371
226	NA	NA	NA	NA	NA	NA	0.3405216634273529
227	NA	NA	NA	NA	NA	NA	0.3371310532093048
228	NA	NA	NA	NA	NA	NA	0.3222913444042206
229	NA	NA	NA	NA	NA	NA	0.30272382497787476
230	NA	NA	NA	NA	NA	NA	0.2975042462348938
231	NA	NA	NA	NA	NA	NA	0.2944696247577667
232	NA	NA	NA	NA	NA	NA	0.2995753586292267
233	NA	NA	NA	NA	NA	NA	0.30071547627449036
234	NA	NA	NA	NA	NA	NA	0.3010031282901764
235	NA	NA	NA	NA	NA	NA	0.3026331663131714
236	NA	NA	NA	NA	NA	NA	0.2889134883880615
237	NA	NA	NA	NA	NA	NA	0.2789040207862854
238	NA	NA	0.2703009843826294	NA	NA	NA	NA
239	NA	NA	0.26443108916282654	NA	NA	NA	NA
240	NA	NA	NA	NA	NA	NA	0.28714239597320557
241	NA	NA	NA	NA	NA	NA	0.292109876871109
242	NA	NA	NA	NA	NA	NA	0.2975890040397644
243	NA	NA	NA	NA	NA	NA	0.2967940866947174
244	NA	NA	NA	NA	NA	NA	0.295600950717926
245	NA	NA	NA	NA	NA	NA	0.2938370704650879
246	NA	NA	NA	NA	NA	NA	0.2849123477935791
247	NA	NA	NA	NA	NA	NA	0.2833915054798126
248	NA	NA	0.2828262746334076	NA	NA	NA	NA
249	NA	NA	NA	NA	NA	NA	0.3003842830657959
250	NA	NA	NA	NA	NA	NA	0.3100874125957489
251	NA	NA	NA	NA	NA	NA	0.3149815797805786
252	NA	NA	NA	NA	NA	NA	0.31565576791763306
253	NA	NA	NA	NA	NA	NA	0.31501179933547974
254	NA	NA	NA	NA	NA	NA	0.30552956461906433
255	NA	NA	NA	NA	NA	NA	0.3001331388950348
256	NA	NA	0.3005041182041168	NA	NA	NA	NA
257	NA	NA	0.2974673807621002	NA	NA	NA	NA
258	NA	NA	0.29256778955459595	NA	NA	NA	NA
259	NA	NA	0.28669434785842896	NA	NA	NA	NA
260	NA	NA	0.28711754083633423	NA	NA	NA	NA
261	NA	NA	NA	NA	NA	NA	0.29184120893478394
262	NA	NA	NA	NA	NA	NA	0.29118627309799194
263	NA	NA	0.2724039554595947	NA	NA	NA	NA
264	NA	NA	0.2639775276184082	NA	NA	NA	NA
265	NA	NA	0.24704138934612274	NA	NA	NA	NA
266	NA	NA	0.2212684452533722	NA	NA	NA	NA
267	NA	NA	0.19985011219978333	NA	NA	NA	NA
268	NA	NA	0.18362149596214294	NA	NA	NA	NA
269	NA	NA	0.1818062663078308	NA	NA	NA	NA
270	NA	NA	0.18037797510623932	NA	NA	NA	NA
271	NA	NA	0.15355734527111053	NA	NA	NA	NA
272	NA	NA	0.14032040536403656	NA	NA	NA	NA
273	NA	NA	0.13054196536540985	NA	NA	NA	NA
274	NA	NA	0.12439592182636261	NA	NA	NA	NA
275	NA	NA	0.12288603186607361	NA	NA	NA	NA
276	NA	NA	0.10918287187814713	NA	NA	NA	NA
277	NA	NA	0.10613908618688583	NA	NA	NA	NA
278	NA	NA	0.10785128176212311	NA	NA	NA	NA
279	NA	NA	0.10720235854387283	NA	NA	NA	NA
280	NA	NA	0.11137311905622482	NA	NA	NA	NA
281	NA	NA	0.11230416595935822	NA	NA	NA	NA
282	NA	NA	0.10612013936042786	NA	NA	NA	NA
283	NA	NA	0.10435610264539719	NA	NA	NA	NA
284	NA	NA	0.10367664694786072	NA	NA	NA	NA
285	NA	NA	0.10445437580347061	NA	NA	NA	NA
286	NA	NA	0.11401806771755219	NA	NA	NA	NA
287	NA	NA	0.11534256488084793	NA	NA	NA	NA
288	NA	NA	0.12276545912027359	NA	NA	NA	NA
289	NA	NA	0.12281475961208344	NA	NA	NA	NA
290	NA	NA	0.11669965833425522	NA	NA	NA	NA
291	NA	NA	0.10370367765426636	NA	NA	NA	NA
292	NA	NA	0.09973490983247757	NA	NA	NA	NA
293	NA	NA	0.09227288514375687	NA	NA	NA	NA
294	NA	NA	0.08051563054323196	NA	NA	NA	NA
295	NA	NA	0.06886209547519684	NA	NA	NA	NA
296	NA	NA	0.06467145681381226	NA	NA	NA	NA
297	NA	NA	0.05856747180223465	NA	NA	NA	NA
298	NA	NA	0.07360152155160904	NA	NA	NA	NA
299	NA	NA	0.06434912234544754	NA	NA	NA	NA
300	NA	NA	NA	NA	0.44126108288764954	NA	NA
301	NA	NA	0.1952223926782608	NA	NA	NA	NA
302	NA	NA	0.16616487503051758	NA	NA	NA	NA
303	NA	NA	0.1390874683856964	NA	NA	NA	NA
304	NA	NA	0.1374892145395279	NA	NA	NA	NA
305	NA	NA	0.10303976386785507	NA	NA	NA	NA
306	NA	NA	0.08354464918375015	NA	NA	NA	NA
307	NA	NA	0.09218617528676987	NA	NA	NA	NA
308	NA	NA	0.06583476811647415	NA	NA	NA	NA
309	NA	NA	0.06721863150596619	NA	NA	NA	NA
310	NA	NA	0.07256109267473221	NA	NA	NA	NA
311	0.08860516548156738	NA	NA	NA	NA	NA	NA
312	0.09937417507171631	NA	NA	NA	NA	NA	NA
313	0.15426628291606903	NA	NA	NA	NA	NA	NA
314	0.15989921987056732	NA	NA	NA	NA	NA	NA
315	0.16385141015052795	NA	NA	NA	NA	NA	NA
316	0.1629878133535385	NA	NA	NA	NA	NA	NA
317	0.16296789050102234	NA	NA	NA	NA	NA	NA
318	0.1650109440088272	NA	NA	NA	NA	NA	NA
319	0.16512121260166168	NA	NA	NA	NA	NA	NA
320	0.1651921421289444	NA	NA	NA	NA	NA	NA
321	0.1672123670578003	NA	NA	NA	NA	NA	NA
322	0.16707023978233337	NA	NA	NA	NA	NA	NA
323	0.16832056641578674	NA	NA	NA	NA	NA	NA
324	0.17391560971736908	NA	NA	NA	NA	NA	NA
325	0.17327143251895905	NA	NA	NA	NA	NA	NA
326	0.17332427203655243	NA	NA	NA	NA	NA	NA
327	0.17312420904636383	NA	NA	NA	NA	NA	NA
328	0.19024387001991272	NA	NA	NA	NA	NA	NA
329	0.19310519099235535	NA	NA	NA	NA	NA	NA
330	0.21675723791122437	NA	NA	NA	NA	NA	NA
331	0.24309539794921875	NA	NA	NA	NA	NA	NA
332	0.26029741764068604	NA	NA	NA	NA	NA	NA
333	0.26214149594306946	NA	NA	NA	NA	NA	NA
334	0.2771000564098358	NA	NA	NA	NA	NA	NA
335	0.2839628756046295	NA	NA	NA	NA	NA	NA
336	NA	0.30876046419143677	NA	NA	NA	NA	NA
337	NA	0.30992910265922546	NA	NA	NA	NA	NA
338	NA	0.31718820333480835	NA	NA	NA	NA	NA
339	0.2937032878398895	NA	NA	NA	NA	NA	NA
340	0.28908637166023254	NA	NA	NA	NA	NA	NA
341	0.28798091411590576	NA	NA	NA	NA	NA	NA
342	0.2957841455936432	NA	NA	NA	NA	NA	NA
343	0.3084152340888977	NA	NA	NA	NA	NA	NA
344	0.3087514638900757	NA	NA	NA	NA	NA	NA
345	0.3163001537322998	NA	NA	NA	NA	NA	NA
346	0.3176041841506958	NA	NA	NA	NA	NA	NA
347	0.30355435609817505	NA	NA	NA	NA	NA	NA
348	0.2980208992958069	NA	NA	NA	NA	NA	NA
349	0.34268704056739807	NA	NA	NA	NA	NA	NA
350	0.34583497047424316	NA	NA	NA	NA	NA	NA
351	0.3730562627315521	NA	NA	NA	NA	NA	NA
352	0.3789269030094147	NA	NA	NA	NA	NA	NA
353	0.37921881675720215	NA	NA	NA	NA	NA	NA
354	0.3960568308830261	NA	NA	NA	NA	NA	NA
355	0.4046027362346649	NA	NA	NA	NA	NA	NA
356	0.4085981249809265	NA	NA	NA	NA	NA	NA
357	0.40829968452453613	NA	NA	NA	NA	NA	NA
358	0.41166913509368896	NA	NA	NA	NA	NA	NA
359	0.4100061357021332	NA	NA	NA	NA	NA	NA
360	0.4113444983959198	NA	NA	NA	NA	NA	NA
361	0.4124540090560913	NA	NA	NA	NA	NA	NA
362	0.4135167598724365	NA	NA	NA	NA	NA	NA
363	0.410786509513855	NA	NA	NA	NA	NA	NA
364	0.40996450185775757	NA	NA	NA	NA	NA	NA
365	0.40122655034065247	NA	NA	NA	NA	NA	NA
366	NA	NA	NA	NA	0.41997671127319336	NA	NA
367	NA	NA	NA	NA	0.42491453886032104	NA	NA
368	NA	NA	NA	NA	0.4266253411769867	NA	NA
369	NA	NA	NA	NA	0.4278579354286194	NA	NA
370	NA	NA	NA	NA	0.43741077184677124	NA	NA
371	NA	NA	NA	NA	0.43462324142456055	NA	NA
372	NA	NA	NA	NA	0.4380040764808655	NA	NA
373	NA	NA	NA	NA	0.4369450509548187	NA	NA
374	NA	NA	NA	NA	0.4310806095600128	NA	NA
375	NA	NA	NA	NA	0.433058500289917	NA	NA
376	NA	NA	NA	NA	0.4468501806259155	NA	NA
377	NA	NA	NA	NA	0.4592228829860687	NA	NA
378	NA	NA	NA	NA	0.46105003356933594	NA	NA
379	NA	NA	NA	NA	0.46401387453079224	NA	NA
380	NA	NA	NA	0.4672742486000061	NA	NA	NA
381	NA	NA	NA	NA	0.4633101522922516	NA	NA
382	NA	NA	NA	NA	0.46333640813827515	NA	NA
383	NA	NA	NA	NA	0.48292088508605957	NA	NA
384	NA	NA	NA	NA	0.4837794005870819	NA	NA
385	NA	NA	NA	NA	0.4964427351951599	NA	NA
386	NA	NA	NA	NA	0.5041469931602478	NA	NA
387	NA	NA	NA	NA	0.5234600305557251	NA	NA
388	NA	NA	NA	NA	0.531257688999176	NA	NA
389	NA	NA	NA	NA	0.5271114110946655	NA	NA
390	NA	NA	NA	0.534827470779419	NA	NA	NA
391	NA	NA	NA	NA	0.5390898585319519	NA	NA
392	NA	NA	NA	0.5330380201339722	NA	NA	NA
393	NA	NA	NA	NA	0.5252314805984497	NA	NA
394	NA	NA	NA	NA	0.5297545790672302	NA	NA
395	NA	NA	NA	NA	0.5407912731170654	NA	NA
396	NA	NA	NA	0.5388271808624268	NA	NA	NA
397	NA	NA	NA	0.5490421056747437	NA	NA	NA
398	NA	NA	NA	0.5518850684165955	NA	NA	NA
399	NA	NA	NA	NA	0.55864417552948	NA	NA
400	NA	NA	NA	NA	0.5571690201759338	NA	NA
401	NA	NA	NA	NA	0.5608723163604736	NA	NA
402	NA	NA	NA	NA	0.5769368410110474	NA	NA
403	NA	NA	NA	NA	0.5921865105628967	NA	NA
404	NA	NA	NA	NA	0.6155702471733093	NA	NA
405	NA	NA	NA	NA	0.6151028275489807	NA	NA
406	NA	NA	NA	NA	0.6249034404754639	NA	NA
407	NA	NA	NA	NA	0.628397524356842	NA	NA
408	NA	NA	NA	NA	0.6239379048347473	NA	NA
409	NA	NA	NA	NA	0.6353076100349426	NA	NA
410	NA	NA	NA	NA	0.6365498900413513	NA	NA
411	NA	NA	NA	NA	0.635706901550293	NA	NA
412	NA	NA	NA	NA	0.6390631198883057	NA	NA
413	NA	NA	NA	NA	0.6478227972984314	NA	NA
414	NA	NA	NA	NA	0.6514948606491089	NA	NA
415	NA	NA	NA	NA	0.6523269414901733	NA	NA
416	NA	NA	NA	NA	0.6521274447441101	NA	NA
417	NA	NA	NA	0.6508592367172241	NA	NA	NA
418	NA	NA	NA	NA	0.6485550999641418	NA	NA
419	NA	NA	NA	0.6497339606285095	NA	NA	NA
420	NA	NA	NA	NA	0.6557117104530334	NA	NA
421	NA	NA	NA	0.6636286973953247	NA	NA	NA
422	NA	NA	NA	0.7016801238059998	NA	NA	NA
423	NA	NA	NA	0.7054510116577148	NA	NA	NA
424	0.41270509362220764	NA	NA	NA	NA	NA	NA
425	0.41024789214134216	NA	NA	NA	NA	NA	NA
426	0.39807915687561035	NA	NA	NA	NA	NA	NA
427	0.4006418287754059	NA	NA	NA	NA	NA	NA
428	0.3997300863265991	NA	NA	NA	NA	NA	NA
429	NA	0.41800639033317566	NA	NA	NA	NA	NA
430	NA	0.411546915769577	NA	NA	NA	NA	NA
431	NA	0.4165187478065491	NA	NA	NA	NA	NA
432	0.4247667193412781	NA	NA	NA	NA	NA	NA
433	0.4266906678676605	NA	NA	NA	NA	NA	NA
434	0.4415009617805481	NA	NA	NA	NA	NA	NA
435	0.4443119764328003	NA	NA	NA	NA	NA	NA
436	0.4509432315826416	NA	NA	NA	NA	NA	NA
437	0.46054893732070923	NA	NA	NA	NA	NA	NA
438	0.4687447249889374	NA	NA	NA	NA	NA	NA
439	0.48735758662223816	NA	NA	NA	NA	NA	NA
440	0.4982221722602844	NA	NA	NA	NA	NA	NA
441	NA	0.4974411427974701	NA	NA	NA	NA	NA
442	NA	0.49979186058044434	NA	NA	NA	NA	NA
443	NA	0.5083340406417847	NA	NA	NA	NA	NA
444	NA	0.5269213914871216	NA	NA	NA	NA	NA
445	NA	0.5353741645812988	NA	NA	NA	NA	NA
446	0.5514212846755981	NA	NA	NA	NA	NA	NA
447	0.5623941421508789	NA	NA	NA	NA	NA	NA
448	NA	0.5557793378829956	NA	NA	NA	NA	NA
449	0.5478485822677612	NA	NA	NA	NA	NA	NA
450	NA	0.5511818528175354	NA	NA	NA	NA	NA
451	NA	0.5629736185073853	NA	NA	NA	NA	NA
452	NA	0.5930238962173462	NA	NA	NA	NA	NA
453	NA	0.6045178771018982	NA	NA	NA	NA	NA
454	NA	0.6094635725021362	NA	NA	NA	NA	NA
455	NA	0.6208257079124451	NA	NA	NA	NA	NA
456	NA	0.6319642663002014	NA	NA	NA	NA	NA
457	NA	0.6341351866722107	NA	NA	NA	NA	NA
458	NA	0.6340635418891907	NA	NA	NA	NA	NA
459	NA	0.611218273639679	NA	NA	NA	NA	NA
460	0.6084387302398682	NA	NA	NA	NA	NA	NA
461	0.6375519633293152	NA	NA	NA	NA	NA	NA
462	0.6404220461845398	NA	NA	NA	NA	NA	NA
463	0.641623318195343	NA	NA	NA	NA	NA	NA
464	0.6412145495414734	NA	NA	NA	NA	NA	NA
465	0.6382230520248413	NA	NA	NA	NA	NA	NA
466	0.6379112005233765	NA	NA	NA	NA	NA	NA
467	0.6344349980354309	NA	NA	NA	NA	NA	NA
468	0.6333690881729126	NA	NA	NA	NA	NA	NA
469	0.6372478604316711	NA	NA	NA	NA	NA	NA
470	0.6221997737884521	NA	NA	NA	NA	NA	NA
471	0.6282704472541809	NA	NA	NA	NA	NA	NA
472	0.6558537483215332	NA	NA	NA	NA	NA	NA
473	0.699479877948761	NA	NA	NA	NA	NA	NA
474	0.6976609826087952	NA	NA	NA	NA	NA	NA
475	NA	0.6815118193626404	NA	NA	NA	NA	NA
476	0.6863325238227844	NA	NA	NA	NA	NA	NA
477	0.6805580854415894	NA	NA	NA	NA	NA	NA
478	NA	0.6980909109115601	NA	NA	NA	NA	NA
479	NA	0.6995296478271484	NA	NA	NA	NA	NA
480	NA	0.7032157182693481	NA	NA	NA	NA	NA
481	NA	0.7389282584190369	NA	NA	NA	NA	NA
482	NA	0.7352814674377441	NA	NA	NA	NA	NA
483	NA	0.7366166710853577	NA	NA	NA	NA	NA
484	0.7367104291915894	NA	NA	NA	NA	NA	NA
485	0.7421921491622925	NA	NA	NA	NA	NA	NA
486	0.7372310161590576	NA	NA	NA	NA	NA	NA
487	0.7506226897239685	NA	NA	NA	NA	NA	NA
488	0.7620779871940613	NA	NA	NA	NA	NA	NA
489	0.7845634818077087	NA	NA	NA	NA	NA	NA
490	0.8115372657775879	NA	NA	NA	NA	NA	NA
