	4_8	3_5	cycle
184	NA	NA	0.223982036113739
185	NA	NA	0.2233058214187622
186	NA	NA	0.22198431193828583
187	NA	NA	0.21992544829845428
188	NA	NA	0.219772607088089
189	NA	NA	0.21905075013637543
190	NA	NA	0.2195160984992981
191	NA	NA	0.21892929077148438
192	NA	NA	0.21880996227264404
193	NA	NA	0.22139543294906616
194	NA	NA	0.22138917446136475
195	NA	NA	0.22083324193954468
196	NA	NA	0.2201516181230545
197	NA	NA	0.22146150469779968
198	NA	NA	0.2209358811378479
199	NA	NA	0.21943536400794983
200	NA	NA	0.22063757479190826
201	NA	NA	0.21841245889663696
202	NA	NA	0.2191852331161499
203	NA	NA	0.2167283594608307
204	NA	NA	0.21586385369300842
205	NA	NA	0.2176799476146698
206	NA	NA	0.2198074758052826
207	NA	NA	0.21887673437595367
208	NA	NA	0.2206120491027832
209	NA	NA	0.2211979627609253
210	NA	NA	0.22241859138011932
211	NA	NA	0.22316277027130127
212	NA	NA	0.2211715281009674
213	NA	NA	0.22913959622383118
214	NA	NA	0.23009692132472992
215	NA	NA	0.22944621741771698
216	NA	NA	0.2301580309867859
217	NA	NA	0.22730021178722382
218	NA	NA	0.22308415174484253
219	NA	NA	0.22001561522483826
220	NA	NA	0.2164376974105835
221	NA	NA	0.21498718857765198
222	NA	NA	0.20951659977436066
223	NA	NA	0.20786909759044647
224	NA	NA	0.2065243273973465
225	NA	NA	0.20775079727172852
226	NA	NA	0.20745278894901276
227	NA	NA	0.20713631808757782
228	NA	NA	0.2123260349035263
229	NA	NA	0.21196748316287994
230	NA	NA	0.21160078048706055
231	NA	NA	0.2120676338672638
232	NA	NA	0.20995678007602692
233	NA	NA	0.20850242674350739
234	NA	NA	0.205630823969841
235	NA	NA	0.20531626045703888
236	NA	NA	0.2030448615550995
237	NA	NA	0.20264433324337006
238	NA	NA	0.20051336288452148
239	NA	NA	0.20025454461574554
240	NA	NA	0.2002490907907486
241	NA	NA	0.1996774822473526
242	NA	NA	0.19903145730495453
243	NA	NA	0.2015373408794403
244	NA	NA	0.20836268365383148
245	NA	NA	0.20832717418670654
246	NA	NA	0.21020634472370148
247	NA	NA	0.20990866422653198
248	NA	NA	0.20942018926143646
249	NA	NA	0.20617978274822235
250	NA	NA	0.1997920572757721
251	NA	NA	0.20215290784835815
252	NA	NA	0.1990889012813568
253	NA	NA	0.19670215249061584
254	NA	NA	0.19392895698547363
255	NA	NA	0.19287991523742676
256	NA	NA	0.1935032159090042
257	NA	NA	0.19401578605175018
258	NA	NA	0.19493067264556885
259	NA	NA	0.20242860913276672
260	NA	NA	0.20333515107631683
261	NA	NA	0.20305393636226654
262	NA	NA	0.2017919272184372
263	NA	NA	0.20066209137439728
264	NA	NA	0.19822829961776733
265	NA	NA	0.19441893696784973
266	NA	NA	0.18822892010211945
267	NA	NA	0.18368783593177795
268	NA	NA	0.1841742992401123
269	NA	NA	0.18825379014015198
270	NA	NA	0.18794767558574677
271	NA	NA	0.1874411702156067
272	NA	NA	0.18734318017959595
273	NA	NA	0.18786156177520752
274	NA	NA	0.18777967989444733
275	NA	NA	0.1878281980752945
276	NA	NA	0.1866259127855301
277	NA	NA	0.1863117665052414
278	NA	NA	0.185085266828537
279	NA	NA	0.18508081138134003
280	NA	NA	0.18566563725471497
281	NA	NA	0.185846745967865
282	NA	NA	0.18587924540042877
283	NA	NA	0.1849813610315323
284	NA	NA	0.18422849476337433
285	NA	NA	0.18325591087341309
286	NA	NA	0.1916412115097046
287	NA	NA	0.1915106326341629
288	NA	NA	0.19025243818759918
289	NA	NA	0.18970927596092224
290	NA	NA	0.1810675859451294
291	NA	NA	0.17996983230113983
292	NA	NA	0.17597676813602448
293	NA	NA	0.1751289814710617
294	NA	NA	0.177219420671463
295	NA	NA	0.17869584262371063
296	NA	NA	0.17919792234897614
297	NA	NA	0.17844094336032867
298	NA	NA	0.1774628460407257
299	NA	NA	0.17741137742996216
300	NA	NA	0.46202197670936584
301	NA	NA	0.29395514726638794
302	NA	NA	0.29172074794769287
303	NA	NA	0.2902412712574005
304	NA	NA	0.2908640205860138
305	NA	NA	0.28434911370277405
306	NA	NA	0.2834220826625824
307	NA	NA	0.27988001704216003
308	NA	NA	0.27885645627975464
309	NA	NA	0.26181432604789734
310	NA	NA	0.26081645488739014
311	NA	NA	0.25894615054130554
312	NA	NA	0.25808292627334595
313	NA	NA	0.2632416784763336
314	NA	NA	0.2658728063106537
315	0.29022255539894104	NA	NA
316	NA	NA	0.3077417314052582
317	NA	NA	0.3092960715293884
318	0.33296602964401245	NA	NA
319	0.3354373574256897	NA	NA
320	0.3275980055332184	NA	NA
321	0.3301439881324768	NA	NA
322	0.33492276072502136	NA	NA
323	0.3378202021121979	NA	NA
324	0.3460286259651184	NA	NA
325	0.33078157901763916	NA	NA
326	NA	NA	0.319689005613327
327	NA	NA	0.3127085268497467
328	NA	NA	0.31092333793640137
329	NA	NA	0.31253597140312195
330	NA	NA	0.29622143507003784
331	NA	NA	0.31665927171707153
332	0.336275577545166	NA	NA
333	0.35413751006126404	NA	NA
334	0.36574679613113403	NA	NA
335	0.3678232431411743	NA	NA
336	0.3659350872039795	NA	NA
337	0.36882826685905457	NA	NA
338	0.3833633065223694	NA	NA
339	0.39039143919944763	NA	NA
340	0.37620335817337036	NA	NA
341	0.3923533260822296	NA	NA
342	0.40587010979652405	NA	NA
343	0.4228000044822693	NA	NA
344	0.4449307918548584	NA	NA
345	0.45440879464149475	NA	NA
346	0.4541899859905243	NA	NA
347	0.4586685299873352	NA	NA
348	0.5146346092224121	NA	NA
349	0.5204658508300781	NA	NA
350	0.5200609564781189	NA	NA
351	0.5185149312019348	NA	NA
352	0.518316388130188	NA	NA
353	0.5139662027359009	NA	NA
354	0.5120260119438171	NA	NA
355	0.5203838348388672	NA	NA
356	0.5206339359283447	NA	NA
357	0.5187908411026001	NA	NA
358	0.5212433338165283	NA	NA
359	0.5300524830818176	NA	NA
360	0.536163866519928	NA	NA
361	0.5388010144233704	NA	NA
362	0.5417864322662354	NA	NA
363	0.5323953032493591	NA	NA
364	0.5341944098472595	NA	NA
365	0.5243561863899231	NA	NA
366	0.5359783172607422	NA	NA
367	NA	0.5506739616394043	NA
368	NA	0.5594001412391663	NA
369	NA	0.5607132315635681	NA
370	NA	0.5675279498100281	NA
371	NA	0.5680444240570068	NA
372	NA	0.5656700134277344	NA
373	NA	0.5617993474006653	NA
374	NA	0.5634341239929199	NA
375	NA	0.5566267967224121	NA
376	NA	0.5523325204849243	NA
377	NA	0.5543827414512634	NA
378	NA	0.5510252118110657	NA
379	NA	0.5492827892303467	NA
380	NA	0.5475705862045288	NA
381	NA	0.549567699432373	NA
382	NA	0.5530136227607727	NA
383	NA	0.5948960185050964	NA
384	NA	0.6031569838523865	NA
385	NA	0.6039639711380005	NA
386	NA	0.5993845462799072	NA
387	NA	0.6015776991844177	NA
388	NA	0.5969048738479614	NA
389	NA	0.5932843685150146	NA
390	NA	0.5965050458908081	NA
391	NA	0.5993406772613525	NA
392	NA	0.6011865735054016	NA
393	NA	0.6093300580978394	NA
394	NA	0.6141926050186157	NA
395	NA	0.6219022274017334	NA
396	NA	0.6184945702552795	NA
397	NA	0.6272302865982056	NA
398	NA	0.6298553347587585	NA
399	NA	0.6290180087089539	NA
400	NA	0.6291568279266357	NA
401	NA	0.6289573907852173	NA
402	NA	0.6308167576789856	NA
403	NA	0.6314550042152405	NA
404	NA	0.6324895620346069	NA
405	NA	0.6261024475097656	NA
406	NA	0.6296709179878235	NA
407	NA	0.633154034614563	NA
408	NA	0.6343450546264648	NA
409	NA	0.659525990486145	NA
410	NA	0.6619157791137695	NA
411	NA	0.6606043577194214	NA
412	NA	0.6593284010887146	NA
413	NA	0.6511216759681702	NA
414	NA	0.6533606648445129	NA
415	NA	0.6549262404441833	NA
416	NA	0.6525356769561768	NA
417	NA	0.6454488635063171	NA
418	NA	0.6438547968864441	NA
419	NA	0.6442351937294006	NA
420	NA	0.6697606444358826	NA
421	NA	0.6704990863800049	NA
422	NA	0.6710854768753052	NA
423	NA	0.6718724370002747	NA
424	NA	0.6711593866348267	NA
425	NA	0.6673080921173096	NA
426	NA	0.6646676063537598	NA
427	NA	0.6649217009544373	NA
428	NA	0.6825858354568481	NA
429	NA	0.7135699391365051	NA
430	NA	0.722891092300415	NA
431	NA	0.7353559136390686	NA
432	NA	0.7352146506309509	NA
433	NA	0.7343233227729797	NA
434	NA	0.7334586381912231	NA
435	NA	0.722558856010437	NA
436	NA	0.7201551795005798	NA
437	NA	0.7238155007362366	NA
438	NA	0.7291569709777832	NA
439	NA	0.7341150641441345	NA
440	NA	0.7519176006317139	NA
441	NA	0.754899263381958	NA
442	NA	0.757409930229187	NA
443	NA	0.7607536911964417	NA
444	NA	0.7652406096458435	NA
445	NA	0.765736997127533	NA
446	0.5363860726356506	NA	NA
447	0.5401771068572998	NA	NA
448	0.5376016497612	NA	NA
449	0.5466926097869873	NA	NA
450	0.5474444031715393	NA	NA
451	0.5517343878746033	NA	NA
452	0.5501832365989685	NA	NA
453	0.5582996606826782	NA	NA
454	0.5556983351707458	NA	NA
455	0.5584854483604431	NA	NA
456	0.5620847344398499	NA	NA
457	0.5796051025390625	NA	NA
458	0.5656831860542297	NA	NA
459	0.5654017925262451	NA	NA
460	0.5686824917793274	NA	NA
461	0.574609100818634	NA	NA
462	0.6078333854675293	NA	NA
463	0.6245641708374023	NA	NA
464	0.618186354637146	NA	NA
465	0.6158087253570557	NA	NA
466	0.6231017708778381	NA	NA
467	0.6356604099273682	NA	NA
468	0.6417819857597351	NA	NA
469	0.6455819606781006	NA	NA
470	0.6536694765090942	NA	NA
471	0.6596328616142273	NA	NA
472	0.6598278880119324	NA	NA
473	0.6582433581352234	NA	NA
474	0.6610018610954285	NA	NA
475	0.6624741554260254	NA	NA
476	0.6600333452224731	NA	NA
477	0.6685537695884705	NA	NA
478	0.6640322804450989	NA	NA
479	0.6431189775466919	NA	NA
480	0.639559268951416	NA	NA
481	0.6861638426780701	NA	NA
482	0.6996839046478271	NA	NA
483	0.7146720886230469	NA	NA
484	0.7227050065994263	NA	NA
485	0.7142994999885559	NA	NA
486	0.7371983528137207	NA	NA
487	0.7455543875694275	NA	NA
488	0.7761073708534241	NA	NA
489	0.7828558087348938	NA	NA
490	0.8237414360046387	NA	NA
491	0.823442280292511	NA	NA
492	0.8266042470932007	NA	NA
493	0.8267720937728882	NA	NA
494	0.8212781548500061	NA	NA
495	0.8226085901260376	NA	NA
496	0.8268873691558838	NA	NA
497	0.8302228450775146	NA	NA
498	0.8398125171661377	NA	NA
499	0.8388775587081909	NA	NA
500	0.8371198773384094	NA	NA
501	0.8313143849372864	NA	NA
502	0.8311898112297058	NA	NA
503	NA	0.7633899450302124	NA
504	NA	0.7631403207778931	NA
505	NA	0.7612134218215942	NA
506	NA	0.7487941384315491	NA
507	NA	0.753050684928894	NA
508	NA	0.7472445964813232	NA
509	NA	0.7682060599327087	NA
510	NA	0.7682285904884338	NA
511	NA	0.7751324772834778	NA
512	NA	0.774189829826355	NA
513	NA	0.7762077450752258	NA
514	NA	0.7772946357727051	NA
515	NA	0.7716420888900757	NA
516	NA	0.7680801153182983	NA
517	NA	0.7691513895988464	NA
518	NA	0.7658761143684387	NA
519	NA	0.7635733485221863	NA
520	NA	0.76472008228302	NA
521	NA	0.760521650314331	NA
522	NA	0.7597600221633911	NA
523	NA	0.7610327005386353	NA
524	NA	0.7567960619926453	NA
525	NA	0.7632589340209961	NA
526	NA	0.7662339806556702	NA
527	NA	0.7649854421615601	NA
528	NA	0.763293445110321	NA
529	NA	0.7630528807640076	NA
530	NA	0.764054536819458	NA
531	NA	0.763671338558197	NA
532	NA	0.7657850384712219	NA
533	NA	0.7746968865394592	NA
534	NA	0.8077748417854309	NA
535	NA	0.8098269701004028	NA
536	NA	0.8190747499465942	NA
537	NA	0.8227002024650574	NA
538	NA	0.8171941637992859	NA
539	NA	0.8081055879592896	NA
540	NA	0.7959217429161072	NA
541	NA	0.7963603138923645	NA
542	NA	0.7970815896987915	NA
543	NA	0.80998694896698	NA
544	NA	0.8053969740867615	NA
545	NA	0.8039239645004272	NA
546	NA	0.8018423318862915	NA
547	NA	0.8008551001548767	NA
548	NA	0.7904151082038879	NA
549	NA	0.7766129374504089	NA
550	NA	0.7715060114860535	NA
551	NA	0.7716562747955322	NA
552	NA	0.7655742764472961	NA
553	NA	0.7631195187568665	NA
554	NA	0.7628059983253479	NA
555	NA	0.7605166435241699	NA
556	NA	0.7671365737915039	NA
557	NA	0.7672450542449951	NA
558	NA	0.7942286133766174	NA
559	NA	0.8045732975006104	NA
560	NA	0.8063687682151794	NA
561	NA	0.7998798489570618	NA
562	NA	0.8071616888046265	NA
563	NA	0.8024789690971375	NA
564	NA	0.7998024225234985	NA
565	NA	0.796369731426239	NA
566	NA	0.7974483966827393	NA
567	NA	0.7951522469520569	NA
568	NA	0.7909365892410278	NA
569	NA	0.790681004524231	NA
570	NA	0.7865946292877197	NA
571	NA	0.7764169573783875	NA
572	NA	0.7720906138420105	NA
573	NA	0.7694405317306519	NA
574	NA	0.7647048234939575	NA
575	NA	0.7632319927215576	NA
576	NA	0.7652602791786194	NA
577	NA	0.760043203830719	NA
578	NA	0.7615783214569092	NA
579	NA	0.7570943236351013	NA
580	NA	0.7467691898345947	NA
581	NA	0.757824182510376	NA
582	NA	0.758476972579956	NA
583	NA	0.7595680952072144	NA
584	NA	0.7650396823883057	NA
585	NA	0.7662572264671326	NA
586	NA	0.7503129243850708	NA
587	NA	0.7561970353126526	NA
588	NA	0.7997451424598694	NA
589	NA	0.8018819093704224	NA
590	NA	0.802043080329895	NA
591	NA	0.8037628531455994	NA
592	NA	0.7982349395751953	NA
593	NA	0.7888913154602051	NA
594	NA	0.7849169969558716	NA
595	NA	0.7832987308502197	NA
596	NA	0.7712783217430115	NA
597	NA	0.7776500582695007	NA
598	NA	0.7767385840415955	NA
599	NA	0.7751076221466064	NA
600	NA	0.7740612626075745	NA
601	NA	0.7778424620628357	NA
602	NA	0.7795546054840088	NA
603	NA	0.7777702808380127	NA
604	NA	0.7899786829948425	NA
605	NA	0.7879592776298523	NA
606	NA	0.7941336035728455	NA
607	NA	0.7983720898628235	NA
608	NA	0.7984073758125305	NA
609	NA	0.7983214259147644	NA
610	NA	0.8016111850738525	NA
611	NA	0.8114663362503052	NA
612	NA	0.8126904368400574	NA
613	NA	0.8136781454086304	NA
614	NA	0.8167344331741333	NA
615	NA	0.8128600120544434	NA
616	NA	0.8127167224884033	NA
617	NA	0.8122557401657104	NA
618	NA	0.81339430809021	NA
619	NA	0.8124542236328125	NA
620	NA	0.8121181130409241	NA
621	NA	0.8120387196540833	NA
622	NA	0.8077582120895386	NA
623	NA	0.8074056506156921	NA
624	NA	0.8075065612792969	NA
625	NA	0.8069579005241394	NA
626	NA	0.8164617419242859	NA
627	NA	0.8184150457382202	NA
628	NA	0.8199268579483032	NA
629	NA	0.8210160732269287	NA
630	NA	0.8191251158714294	NA
631	NA	0.8179774284362793	NA
632	NA	0.8129497170448303	NA
633	NA	0.8144433498382568	NA
634	NA	0.815524697303772	NA
635	NA	0.809260368347168	NA
636	NA	0.8074594140052795	NA
637	NA	0.801803708076477	NA
638	NA	0.8202998638153076	NA
639	NA	0.8216577172279358	NA
640	NA	0.8250479698181152	NA
641	NA	0.8251460194587708	NA
642	NA	0.8237169981002808	NA
643	NA	0.8224982023239136	NA
644	NA	0.8169740438461304	NA
645	NA	0.8109127283096313	NA
646	NA	0.8090645670890808	NA
647	NA	0.8051043748855591	NA
648	NA	0.8007009625434875	NA
649	NA	0.8085384964942932	NA
650	NA	0.8163427114486694	NA
651	NA	0.8137176632881165	NA
652	NA	0.8152179718017578	NA
653	NA	0.816839337348938	NA
654	NA	0.8156857490539551	NA
655	NA	0.8232196569442749	NA
656	NA	0.8232787251472473	NA
657	NA	0.8239598274230957	NA
658	NA	0.823245108127594	NA
659	NA	0.8210904002189636	NA
660	NA	0.8183716535568237	NA
661	0.8294095993041992	NA	NA
662	0.8300501704216003	NA	NA
663	0.8317596316337585	NA	NA
664	0.8383396863937378	NA	NA
665	0.8421910405158997	NA	NA
666	0.8504524230957031	NA	NA
667	0.8560346364974976	NA	NA
668	0.8522398471832275	NA	NA
669	0.8540928959846497	NA	NA
670	0.8555968999862671	NA	NA
671	0.8581499457359314	NA	NA
672	0.8631397485733032	NA	NA
673	0.8676178455352783	NA	NA
674	0.8687142729759216	NA	NA
675	0.8568189740180969	NA	NA
676	0.8569902181625366	NA	NA
677	0.8622258305549622	NA	NA
678	0.8745830059051514	NA	NA
679	0.8839977979660034	NA	NA
680	0.8848879933357239	NA	NA
681	0.8748151063919067	NA	NA
682	0.8822017908096313	NA	NA
683	0.8819969296455383	NA	NA
684	0.8808200359344482	NA	NA
685	0.883761465549469	NA	NA
686	0.8979635834693909	NA	NA
687	0.9014318585395813	NA	NA
688	0.9053022861480713	NA	NA
689	0.9069069623947144	NA	NA
690	0.9121969938278198	NA	NA
691	0.9112412333488464	NA	NA
692	0.9125481247901917	NA	NA
693	0.9211133718490601	NA	NA
694	0.9226065278053284	NA	NA
695	0.9308313727378845	NA	NA
696	0.9329208731651306	NA	NA
697	0.9317988157272339	NA	NA
698	0.9316031336784363	NA	NA
699	0.9355548024177551	NA	NA
700	0.936153769493103	NA	NA
701	0.934669554233551	NA	NA
702	0.939069926738739	NA	NA
703	0.9390572309494019	NA	NA
704	0.9367603063583374	NA	NA
705	0.9311676621437073	NA	NA
706	0.9319986701011658	NA	NA
707	0.9307540059089661	NA	NA
708	0.9374440908432007	NA	NA
709	0.9393506646156311	NA	NA
710	0.9410325288772583	NA	NA
711	0.9390120506286621	NA	NA
712	0.9366058707237244	NA	NA
713	0.9464479088783264	NA	NA
714	0.952035129070282	NA	NA
715	0.9510701894760132	NA	NA
716	0.9551551938056946	NA	NA
717	0.955020010471344	NA	NA
718	0.9605399966239929	NA	NA
719	0.9652003049850464	NA	NA
720	0.971548318862915	NA	NA
721	0.9658102989196777	NA	NA
722	0.9664583802223206	NA	NA
723	0.9514902234077454	NA	NA
724	0.947762668132782	NA	NA
725	0.8302472829818726	NA	NA
726	0.8290840983390808	NA	NA
727	0.8214248418807983	NA	NA
728	0.8106913566589355	NA	NA
729	0.8088465929031372	NA	NA
730	0.8090584874153137	NA	NA
731	0.8153585195541382	NA	NA
732	0.8179003596305847	NA	NA
733	0.8237558007240295	NA	NA
734	0.8225727081298828	NA	NA
735	0.8456973433494568	NA	NA
736	0.8519437313079834	NA	NA
737	0.8503694534301758	NA	NA
738	0.8475025296211243	NA	NA
739	0.8563072681427002	NA	NA
740	0.8498197197914124	NA	NA
741	0.8484588861465454	NA	NA
742	0.8516567945480347	NA	NA
743	0.8634549975395203	NA	NA
744	0.8767780065536499	NA	NA
745	0.880321741104126	NA	NA
746	0.8860386610031128	NA	NA
747	0.888940155506134	NA	NA
748	0.8850416541099548	NA	NA
749	0.8785396218299866	NA	NA
750	0.8796561360359192	NA	NA
751	0.8800124526023865	NA	NA
752	0.8905991911888123	NA	NA
753	0.893395185470581	NA	NA
754	0.8937990665435791	NA	NA
755	0.8963240385055542	NA	NA
756	0.8942644596099854	NA	NA
757	0.8898763656616211	NA	NA
758	0.892107367515564	NA	NA
759	0.8997816443443298	NA	NA
760	0.9184643030166626	NA	NA
761	0.9264610409736633	NA	NA
762	0.9393990635871887	NA	NA
763	0.9499390721321106	NA	NA
764	0.9533733129501343	NA	NA
765	0.9449281692504883	NA	NA
766	0.9392693042755127	NA	NA
767	0.9394932389259338	NA	NA
768	0.9375499486923218	NA	NA
769	0.9392868876457214	NA	NA
770	0.9470658898353577	NA	NA
771	0.9482362270355225	NA	NA
772	0.961183488368988	NA	NA
773	0.9661012291908264	NA	NA
774	0.9636512994766235	NA	NA
775	0.9634755849838257	NA	NA
776	0.9748795032501221	NA	NA
777	0.9822970628738403	NA	NA
778	0.9843184947967529	NA	NA
779	0.9847970008850098	NA	NA
780	0.9932795763015747	NA	NA
781	0.9928292632102966	NA	NA
782	0.9918732643127441	NA	NA
783	0.9929889440536499	NA	NA
784	0.9946766495704651	NA	NA
785	0.9962686896324158	NA	NA
786	0.9964529871940613	NA	NA
787	1.0	NA	NA
788	0.9968885183334351	NA	NA
789	0.9940430521965027	NA	NA
