	traj_0
cell_466	0.11971796022796238
cell_468	0.3834854849000638
cell_470	0.049517345162414614
cell_471	0.2540103644245606
cell_472	0.02731018038201684
cell_473	0.6405752764802073
cell_474	0.05934874377524046
cell_475	0.1463640871114451
cell_478	0.06197961533984575
cell_481	0.034457088787116986
cell_482	0.09148550488669137
cell_483	0.9540748610696101
cell_484	0.05908765541161159
cell_485	0.7958224724409099
cell_486	0.02202403773997115
cell_487	0.9813428046853044
cell_488	0.04768478081266566
cell_489	0.06044687391390919
cell_493	0.07786451067940481
cell_495	0.03966969315931238
cell_496	0.03967937474268614
cell_497	0.3935958365705477
cell_498	0.06142775667513887
cell_499	0.05911241806124805
cell_501	0.04071260422966964
cell_502	0.053619265029790454
cell_503	0.4219067797147349
cell_504	0.06274190333848788
cell_505	0.06152570127368561
cell_506	0.059757399504945165
cell_507	0.014939363877748676
cell_508	0.02007832127532918
cell_510	0.0380903038780105
cell_511	0.1573334152319252
cell_512	0.043069947119530945
cell_513	0.06331646706337635
cell_514	0.06170075411325203
cell_517	0.018701364710441797
cell_518	0.06200624734726846
cell_519	0.6769291494075149
cell_520	0.06224413599652377
cell_521	0.05854284382016539
cell_522	0.04079671568319359
cell_524	0.03395259037911804
cell_525	0.04003745760643241
cell_527	0.9836441846173531
cell_528	0.032670148584144215
cell_529	0.035005977698826976
cell_530	0.0344817033459517
cell_531	0.08848357088311984
cell_532	0.062278558815219286
cell_534	0.5397005706842052
cell_535	0.06212819903833711
cell_536	0.03441461585549361
cell_538	0.056228811607067594
cell_539	0.6364656860861121
cell_540	0.0623584297361521
cell_541	0.05171923868031333
cell_542	0.04892748464608442
cell_543	0.05390581098618663
cell_545	0.6179090653855287
cell_546	0.8008192338735551
cell_548	0.8809790125243152
cell_549	0.059145891036220456
cell_550	0.04057432674938559
cell_551	0.0451484831278026
cell_554	0.05988349588827919
cell_555	0.011105655675568149
cell_556	0.0611756324258006
cell_557	0.30124724123685237
cell_559	0.05530996747101232
cell_560	0.5704706061267958
cell_562	0.4848787681620439
cell_563	0.19779087974583645
cell_564	0.022726954270224677
cell_565	0.28417571519939216
cell_566	0.05042811863482482
cell_567	0.9836770245033064
cell_568	0.035151902816991404
cell_569	0.05925519930430756
cell_570	0.04325224632933902
cell_571	0.043759162251682714
cell_572	0.044057321804017356
cell_573	0.06162756676324152
cell_575	0.059518794360664734
cell_576	0.06228975878844733
cell_577	0.05630075177118448
cell_579	0.8945477461299097
cell_580	0.05682536940360872
cell_581	0.8157034262584496
cell_582	0.1285161707851511
cell_583	0.7956944806049815
cell_584	0.06278898215881543
cell_585	0.8989041569099013
cell_586	0.06150736302510822
cell_587	0.07516082148675461
cell_588	0.006730752742541647
cell_590	0.10938035391118907
cell_591	0.5203924937752874
cell_593	0.8673762093544646
cell_595	0.017372993240871604
cell_596	0.036501378638351054
cell_597	0.029461408783608305
cell_598	0.05556740753326437
cell_599	0.04350843782647302
cell_600	0.04916313860696988
cell_601	0.9781776728814404
cell_602	0.06174653879897868
cell_603	0.06141689956767226
cell_605	0.0180077793033345
cell_606	0.8934603250734272
cell_607	0.06202313474371356
cell_608	0.08315316775821248
cell_609	0.010816362859218146
cell_610	0.03290382422807337
cell_611	0.05791503347410222
