	traj_0
Cell_1	0.5063713892448837
Cell_2	0.5161035949153788
Cell_3	0.5209364938105813
Cell_4	0.5197675504241775
Cell_5	0.527790833533274
Cell_6	0.527790833533274
Cell_7	0.5287890182023502
Cell_8	0.5287890182023502
Cell_9	0.5263780168680565
Cell_10	0.5257107350198729
Cell_11	0.5235133801951452
Cell_12	0.5249578890079893
Cell_13	0.5263780168680565
Cell_14	0.5263780168680565
Cell_15	0.5251045846102662
Cell_16	0.5184866191092808
Cell_17	0.5259820246435553
Cell_18	0.5219262075918559
Cell_19	0.5164515246106298
Cell_20	0.5105636731427747
Cell_21	0.5184898363984651
Cell_22	0.5266979058377628
Cell_23	0.5199367773285509
Cell_24	0.5185450991195764
Cell_25	0.5099278592286708
Cell_26	0.5258579165936135
Cell_27	0.5196358544027889
Cell_28	0.5135872252059659
Cell_29	0.5081339909513372
Cell_30	0.5057864795182617
Cell_31	0.5094791335384623
Cell_32	0.5049396989699162
Cell_33	0.5039028395604409
Cell_34	0.5008354350863029
Cell_35	0.4841771885550514
Cell_36	0.47385338263869486
Cell_37	0.4708097912924627
Cell_38	0.4758959835108255
Cell_39	0.4727760160983131
Cell_40	0.47231974066910887
Cell_41	0.4790198514364909
Cell_42	0.47722944973080256
Cell_43	0.47304107851548716
Cell_44	0.4802150239449436
Cell_45	0.4749439381803949
Cell_46	0.466619348471727
Cell_47	0.47327357216854543
Cell_48	0.4736584370975824
Cell_49	0.4713109601737816
Cell_50	0.4722458404363753
Cell_51	0.47214571467048083
Cell_52	0.4779973738603483
Cell_53	0.47929660105507693
Cell_54	0.47999037174244824
Cell_55	0.48262965718393136
Cell_56	0.4792495205056446
Cell_57	0.4787554767604431
Cell_58	0.4759477630901904
Cell_59	0.4765333039361943
Cell_60	0.4788039711087794
Cell_61	0.47483145848473796
Cell_62	0.47487291523161335
Cell_63	0.4788572178662163
Cell_64	0.4708956280245073
Cell_65	0.4804652977164679
Cell_66	0.4799168953647325
Cell_67	0.4760653226537873
Cell_68	0.47970474932307805
Cell_69	0.4819616858340103
Cell_70	0.4791630315185601
Cell_71	0.47711271570152486
Cell_72	0.4719846605622569
Cell_73	0.47374143477167363
Cell_74	0.4698289845001343
Cell_75	0.47226540968807
Cell_76	0.4679720606768653
Cell_77	0.46749389901964894
Cell_78	0.4676130695284234
Cell_79	0.46376631477081215
Cell_80	0.46859911035483953
Cell_81	0.4554178460717811
Cell_82	0.45152000484281224
Cell_83	0.4649341594072565
Cell_84	0.43268628229266304
Cell_85	0.4492975020402225
Cell_86	0.43305962355174277
Cell_87	0.4534375709142777
Cell_88	0.47067177877802796
Cell_89	0.4506421274748176
Cell_90	0.43883714227768184
Cell_91	0.45216821103510707
Cell_92	0.4182899329521103
Cell_93	0.44052971848810624
Cell_94	0.40392468845264906
Cell_95	0.4119999370892868
Cell_96	0.4062122546274389
Cell_97	0.39562286695491494
Cell_98	0.378357135202134
Cell_99	0.39277758901983784
Cell_100	0.36966534859734484
Cell_101	0.3645100797637858
Cell_102	0.3375274221395421
Cell_103	0.316395168856656
Cell_104	0.35105624365640814
Cell_105	0.3506133816393439
Cell_106	0.3593730672524987
Cell_107	0.35096185217542863
Cell_108	0.3176969412309537
Cell_109	0.285582009558493
Cell_110	0.27839560618913456
Cell_111	0.2789840620193189
Cell_112	0.2735302354336349
Cell_113	0.2650568677435738
Cell_114	0.26711565578571117
Cell_115	0.255745452107377
Cell_116	0.24528127849511674
Cell_117	0.2550428201534872
Cell_118	0.2574351355671238
Cell_119	0.25476335720404997
Cell_120	0.25692074126825987
Cell_121	0.2514820798169956
Cell_122	0.25117889214751904
Cell_123	0.2535252262995092
Cell_124	0.2515053778055283
Cell_125	0.2521612111976091
Cell_126	0.2550776992075226
Cell_127	0.2521587417697177
Cell_128	0.25296434902460024
Cell_129	0.2560644667608554
Cell_130	0.254681085628896
Cell_131	0.2548201333785771
Cell_132	0.2517945752081427
Cell_133	0.25251177388102447
Cell_134	0.2566857274481808
Cell_135	0.25800648204084514
Cell_136	0.25559032280546257
Cell_137	0.2526477983379686
Cell_138	0.25889471320334323
Cell_139	0.25251024138973494
Cell_140	0.25239820891421366
Cell_141	0.2544035202603392
Cell_142	0.2598431061550531
Cell_143	0.2602672788390355
Cell_144	0.25458523733948324
Cell_145	0.2586195030407685
Cell_146	0.2534479409366516
Cell_147	0.2572194921780331
Cell_148	0.2558264295737712
Cell_149	0.26613287069692404
Cell_150	0.25145109919605496
Cell_151	0.2661049079851422
Cell_152	0.26693077679596616
Cell_153	0.26710387370497074
Cell_154	0.22020204639251686
Cell_155	0.25306870626614913
Cell_156	0.2401963218357963
Cell_157	0.2655827752964438
Cell_158	0.2560523386279619
Cell_159	0.23843249034202896
Cell_160	0.24011244900934292
Cell_161	0.25547579844056095
Cell_162	0.24957527856400352
Cell_163	0.25018746787861307
Cell_164	0.21098836738166457
Cell_165	0.23791404488205864
Cell_166	0.23415086930415582
Cell_167	0.23485825829532753
Cell_168	0.20039381825537098
Cell_169	0.22853101201643053
Cell_170	0.18985377414728838
Cell_171	0.13731678382373835
Cell_172	0.16248615368719577
Cell_173	0.13557935312788835
Cell_174	0.1084279552822129
Cell_175	0.15686579779335863
Cell_176	0.1507071263439054
Cell_177	0.08245468058548383
Cell_178	0.10102292556088481
Cell_179	0.05878631278646366
Cell_180	0.0918424249193294
Cell_181	0.058668595677053695
Cell_182	0.06172914860432914
Cell_183	0.05364755090806927
Cell_184	0.07334880544409213
Cell_185	0.05191159748405771
Cell_186	0.05623976607374897
Cell_187	0.05574246680103314
Cell_188	0.060253389974471244
Cell_189	0.056603809285815376
Cell_190	0.03683426209838667
Cell_191	0.050162197731999314
Cell_192	0.03131950876456845
Cell_193	0.02922964390217381
Cell_194	0.04831210186948812
Cell_195	0.042273981106856144
Cell_196	0.03961543892532837
Cell_197	0.03705186826497292
Cell_198	0.0329110871133353
Cell_199	0.03040299523912218
Cell_200	0.021681793522674585
Cell_201	0.03664754674160425
Cell_202	0.015795278084523457
Cell_203	0.026183747374288486
Cell_204	0.025327339246992715
