	traj_0
Cell_86	0.5072197943600321
Cell_87	0.4967993494286577
Cell_88	0.5042619448220087
Cell_89	0.5142063476214236
Cell_90	0.5056007717119037
Cell_91	0.4908255469661665
Cell_92	0.4962249014561099
Cell_93	0.4877070287430852
Cell_94	0.4970067784430127
Cell_95	0.49759253570848966
Cell_96	0.5004535139011009
Cell_97	0.4981542500120498
Cell_98	0.49523822664264444
Cell_99	0.4914105768144447
Cell_100	0.4927538166239893
Cell_101	0.49114581880594016
Cell_102	0.4750830765904305
Cell_103	0.4808518266167101
Cell_104	0.4800575539391631
Cell_105	0.48227077092412857
Cell_106	0.49208920533153566
Cell_107	0.49020377467132453
Cell_108	0.4929000856285561
Cell_109	0.4783901221520975
Cell_110	0.4814529210999153
Cell_111	0.4865190312106005
Cell_112	0.48152977018673765
Cell_113	0.49074850987177415
Cell_114	0.48286897428071995
Cell_115	0.48820653738929026
Cell_116	0.48443489275568186
Cell_117	0.47533743173078663
Cell_118	0.48180562919228515
Cell_119	0.4706110793914137
Cell_120	0.4785483357644471
Cell_121	0.4576412673961831
Cell_122	0.44887025545343845
Cell_123	0.4490075745184725
Cell_124	0.46955610052578867
Cell_125	0.44723087032635067
Cell_126	0.4603460402381745
Cell_127	0.458663104443733
Cell_128	0.4496716826046648
Cell_129	0.45312346204217935
Cell_130	0.44197541315435956
Cell_131	0.43145869697235995
Cell_132	0.4337997363992228
Cell_133	0.44044540648638714
Cell_134	0.4429814488923994
Cell_135	0.42698289637594117
Cell_136	0.4226962644410787
Cell_137	0.42148713675285554
Cell_138	0.40383777988576625
Cell_139	0.400399340773191
Cell_140	0.4104727352157009
Cell_141	0.4023272945738791
Cell_142	0.3966242207793302
Cell_143	0.3909771339298052
Cell_144	0.3996194052693311
Cell_145	0.400191686427265
Cell_146	0.41322998575713166
Cell_147	0.40331388625413317
Cell_148	0.39847028939931955
Cell_149	0.40954459883549293
Cell_150	0.39120973821345506
Cell_151	0.3864386392176108
Cell_152	0.3921080458300322
Cell_153	0.3879446033796473
Cell_154	0.3999268111107821
Cell_155	0.3945077424345994
Cell_156	0.3999229496067037
Cell_157	0.3987518903668865
Cell_158	0.4021467418071357
Cell_159	0.39754832713973814
Cell_160	0.385185055827392
Cell_161	0.38523691557677886
Cell_162	0.38204722181942397
Cell_163	0.37851371120908284
Cell_164	0.3782095473227959
Cell_165	0.3798974786250416
Cell_166	0.3818291704350159
Cell_167	0.38323054527383443
Cell_168	0.3808144236700911
Cell_169	0.38384832253758044
Cell_170	0.3816508125096643
Cell_171	0.3799634968524217
Cell_172	0.3837652139846992
Cell_173	0.3803221911109067
Cell_174	0.3787733493998652
Cell_175	0.37989600180364225
Cell_176	0.38245813352122093
Cell_177	0.38142207390935423
Cell_178	0.3785496073566162
Cell_179	0.3823502938185631
Cell_180	0.3832034771546897
Cell_181	0.3817362529957464
Cell_182	0.3818093071493744
Cell_183	0.38267460137381354
Cell_184	0.38262621149722764
Cell_185	0.38210427690514814
Cell_186	0.38260350747265437
Cell_187	0.38278043196553246
Cell_188	0.38199005159288607
Cell_189	0.3828607516353358
Cell_190	0.38211233197198796
Cell_191	0.38105463752990076
Cell_192	0.3814181619563647
