	traj_0
cell125	0.4570145350229409
cell126	0.11085485937240874
cell127	0.028721990696661894
cell128	0.07448169176717512
cell129	0.07712341744263256
cell130	0.14365979169785595
cell131	0.04153181662940726
cell132	0.10656698174134326
cell133	0.01515856988983319
cell134	0.09304828627007551
cell135	0.08054335360463422
cell136	0.024137313079428367
cell137	0.015526147843872769
cell138	0.04271563178787966
cell139	0.10818773004023265
cell140	0.10769007213256802
cell141	0.09348624642426702
cell142	0.816863886239405
cell143	0.1759845643585257
cell144	0.07382069723719342
cell145	0.02339609772623217
cell146	0.10647164470782186
cell147	0.029053859917914572
cell148	0.024300755408302125
cell149	0.07823438644194157
cell150	0.025025177020773146
cell151	0.19688556212869562
cell152	0.126842879780962
cell153	0.10471965659637524
cell154	0.017929391262967928
cell155	0.039416312880154285
cell156	0.10798903345568152
cell157	0.013968694496221257
cell158	0.10753869708782131
cell159	0.9849530221172039
cell160	0.03779750560919859
cell161	0.11338817512082577
cell162	0.04106962158230511
cell163	0.12874883308064375
cell164	0.03705726229364214
cell165	0.01861109099124695
cell166	0.04191005864769903
cell167	0.17486883201066816
cell168	0.04526503294883695
cell169	0.023826069907300036
cell170	0.07321987563556988
cell171	0.09030937091731407
cell172	0.0038626331962235546
cell173	0.5894611409976929
cell174	0.05057366486012031
cell175	0.038952454923922956
cell176	0.015967235310108758
cell177	0.5085704869851495
cell178	0.11752216382128106
cell179	0.019069607398230156
cell180	0.9900134173117948
cell181	0.07825830068826081
cell182	0.10857825303353122
cell183	0.011108520799867898
cell184	0.043458805631131574
cell185	0.0914798974987205
cell186	0.42605395372967797
cell187	0.7146138125066294
cell188	0.056547381435796136
cell189	0.041572911857572184
cell190	0.04263345703395073
cell191	0.14834800315257177
cell192	0.07358222889607985
cell193	0.09423105720973267
cell194	0.1823948989778232
cell195	0.009656049934037982
cell196	0.017802213052508113
cell197	0.0803550287225091
cell198	0.09613830013490544
cell199	0.11022612975949672
cell200	0.038718501250070134
cell201	0.026359579404841786
cell202	0.10011283341819226
cell203	0.08860088798318634
cell204	0.08760420993848476
cell205	0.058372331551037916
cell206	0.11824285670771462
cell207	0.1457089507881896
cell208	0.08815488005002543
cell209	0.042671152258604135
cell210	0.10207113014943626
cell211	0.010811704163223261
cell212	0.07183493244043997
cell213	0.006803763684692006
cell214	0.1110487118963694
cell215	0.09908209633676877
cell216	0.042513081290989345
cell217	0.017648276998270377
cell218	0.07149665331603654
cell219	0.003897945250720837
cell220	0.015188547978068548
cell221	0.03867676068599205
cell222	0.1307764100718815
cell223	0.10333736873683937
cell224	0.5699914539239305
cell225	0.10489979208828472
cell226	0.039566898946412
cell227	0.03953713030174003
cell228	0.10786659281924416
cell229	0.04186721951978635
cell230	0.015398679682608284
cell231	0.013855036331315254
cell232	0.3471824642991479
cell233	0.04067465211658964
cell234	0.08174214535663904
cell235	0.03890197847912542
cell236	0.03985686412446434
cell237	0.023066079494468136
cell238	0.07104350998317059
cell239	0.14333626202512
cell240	0.1278197546112408
cell241	0.14747130710444006
cell242	0.012233160457326859
cell243	0.08803628943123222
cell244	0.03193093596924792
cell245	0.041302466074092534
cell246	0.031092605062080014
cell247	0.07559913386650913
cell248	0.07969941855328533
cell249	0.010906846996776336
cell250	0.08837197595063609
cell251	0.01632932737373447
cell252	0.9862911164552596
cell253	0.09187117216261306
cell254	0.07996630146051216
cell255	0.01693978987366093
cell256	0.02383629590890575
cell257	0.14377992755607724
cell258	0.564055500217279
cell259	0.14405455775858364
cell260	0.041876286474689405
cell261	0.14595097741095509
cell262	0.4561046265416153
cell263	0.1716129858823659
cell264	0.016860011978096518
cell265	0.989066443019506
cell266	0.04019398583501548
cell267	0.8351578934542179
cell268	0.1331397177287694
cell269	0.04079381744734244
cell270	0.04743439539096633
cell271	0.5753277610953753
cell272	0.012377962525303146
cell273	0.9933514698210207
cell274	0.039375686384044276
cell275	0.015006762006153964
cell276	0.12498222664432221
cell277	0.008893710417686267
cell278	0.09985865550232968
cell279	0.9631388012120201
cell280	0.5037904820377774
cell281	0.3924630749831683
cell282	0.015345005736532814
cell283	0.8313980273259483
cell284	0.10780797251335063
cell285	0.07749942553875894
cell286	0.0950409568391774
cell287	0.04035437856125165
cell288	0.5443854697701241
cell289	0.14598094845385873
cell290	0.09557305385214938
cell291	0.625440866903174
cell292	0.015636240711674607
cell293	0.012316052164258557
cell294	0.09632616833890913
cell295	0.10251057667341053
cell296	0.2203396900984958
cell297	0.011001524008233657
cell298	0.06620541838756042
cell299	0.0553126254504812
cell300	0.011857729309555478
cell301	0.831876298900172
cell302	0.564750573403194
cell303	0.08539378792645404
cell304	0.0847669844961135
cell305	0.8493857234129336
cell306	0.1433201307734569
cell307	0.07414770927187299
cell308	0.042067261062659865
cell309	0.040341662454198894
cell310	0.08085610751166522
cell311	0.14770447942742584
cell312	0.9999233621413189
cell313	0.037856549888770574
cell314	0.021408748600672683
cell315	0.015146549865650992
cell316	0.08831870050886538
cell317	0.007876743310667648
cell318	0.8799158136147771
cell319	0.08290760515250714
cell320	0.10110513718749256
cell321	0.12847624965232188
cell322	0.01787814770321625
cell323	0.011864203019203524
cell324	0.011941860843811448
cell325	0.11271610354309111
cell326	0.03966838173101966
cell327	0.09703941722588105
cell328	0.039196959704073796
cell329	0.03287888474889328
cell330	0.04045378196580812
cell331	0.08881929936959487
cell332	0.03705431506947188
cell333	0.01073371595171333
cell334	0.08329983698695781
cell335	0.04165985377520662
cell336	0.04076956507367412
cell337	0.11443349682110744
cell338	0.01027677168001815
cell339	0.10898049197079646
cell340	0.08943702322410713
cell341	0.04110092362632024
cell342	0.8392750095678728
cell343	0.04300575416703441
cell344	0.010603353502670151
cell345	0.07120633054577949
cell346	0.09809545346896315
cell347	0.04300575419019206
cell348	0.1273004230395858
cell349	0.037978716548604324
cell350	0.017462413858846896
cell351	0.0019811189289434417
cell352	0.13454058706281494
cell353	0.13427344734123506
cell354	0.2010056079216185
cell355	0.01901093247585645
cell356	0.1383277103431224
cell357	0.024015592043749423
cell358	0.10959544274743854
cell359	0.10448730284255849
cell360	0.012863380262604526
cell361	0.10092341077968327
cell362	0.1163851861518776
cell363	0.10052480364349865
cell364	0.014296069466136723
cell365	0.07427902505424976
cell366	0.009888503439823039
cell367	0.017016165867202362
cell368	0.10350860116547443
cell369	0.035207971747246235
cell370	0.04011185457368761
cell371	0.10259396476177082
cell372	0.015669625513408145
cell373	0.016044455079124654
cell374	0.0034185117357041074
cell375	0.07308385827505035
cell376	0.003141288418556896
cell377	0.04074004226733838
cell378	0.0780162236838513
cell379	0.7427041440522233
cell380	0.040220381150591
cell381	0.05461023949934699
cell382	0.012830751932266064
cell383	0.10811275291407019
cell384	0.10550370003361391
cell385	0.1320473516360457
cell386	0.09502235395423107
cell387	0.08672022665125216
cell388	0.8214778521983194
cell389	0.017408547391084096
cell390	0.0846264818433341
cell391	0.08838973206708724
cell392	0.10923937355112215
cell393	0.04070370668569585
cell394	0.10465811263334227
cell395	0.10210275632341251
cell396	0.28618938812047034
cell397	0.0019995448293176183
cell398	0.1016520959782924
cell399	0.009791383953873904
cell400	0.04300575480394726
cell401	0.15550021389568533
cell402	0.09759413306781944
cell403	0.04159497534904822
cell404	0.9862274482379347
cell405	0.013806610544239992
cell406	0.07609889880676222
cell407	0.11010007131005482
cell408	0.7150607147483453
cell409	0.107046168750128
cell410	0.8167981131300857
cell411	0.0825656634699342
cell412	0.009787807028678172
cell413	0.9811896784950374
cell414	0.10315404146941351
cell415	0.039081684262853265
cell416	0.017870755507931158
cell417	0.991277442769951
cell418	0.10317500967123526
cell419	0.03927451586120951
cell420	0.05533696266761563
cell421	0.0942760550289196
cell422	0.10294435600546607
cell423	0.18125439190681908
cell424	0.08866711505891048
cell425	0.0378358978766889
cell426	0.102034533926081
cell427	0.8230835117094937
cell428	0.1052240159427223
cell429	0.0020910674211571632
cell430	0.037268324548581096
cell431	0.024931478064351486
cell432	0.01153709079124656
cell433	0.10017759052722287
cell434	0.038878648988513814
cell435	0.0675796780824112
cell436	0.13041413012959097
cell437	0.014002364137881355
cell438	0.13898903895107517
cell439	0.015296122424698137
cell440	0.07815325842521811
cell441	0.01932680319888125
cell442	0.023136348984231406
cell443	0.01687763032705258
cell444	0.06899335246371563
cell445	0.09988666616391378
cell446	0.10784154608852889
cell447	0.03690671140649532
cell448	0.04275335562096423
cell449	0.07538985377064804
cell450	0.10234965828534874
cell451	0.1682729419878659
cell452	0.04107140575458222
cell453	0.04008422436462473
cell454	0.012721697671995982
cell455	0.09682879056395903
cell456	0.09269784398503103
cell457	0.027006952574588017
cell458	0.9852630324261245
cell459	0.10017254713570901
cell460	0.101229369314699
cell461	0.018129754589640903
cell462	0.02516394984830359
cell463	0.021496394467237452
cell464	0.040966249918906676
cell465	0.07070300451311728
cell466	0.6085245167829536
cell467	0.01812336681089117
cell468	0.01210705362014432
cell469	0.01517483745169669
cell470	0.3855512564588872
cell471	0.07635774012563587
cell472	0.13379478514102353
cell473	0.040412437596644764
cell474	0.11309442711191872
cell475	0.07256446696738951
cell476	0.10389360327388354
cell477	0.07887471843073089
cell478	0.09887669046154547
cell479	0.03894048218993096
cell480	0.04046369598475141
cell481	0.09201608204919641
cell482	0.03935935698647608
cell483	0.15763151666902409
cell484	0.04300575475755422
cell485	0.041313101699335636
cell486	0.10971398259542657
cell487	0.014679774190574625
cell488	0.0711318251432148
cell489	0.017487334455075568
cell490	0.09368456813074848
cell491	0.05905537896610746
cell492	0.03975945629089926
cell493	0.2093776314628065
cell494	0.5453689874942893
cell495	0.19098711635597201
cell496	0.043005758003255984
cell497	0.108010626488809
cell498	0.037888262264243834
cell499	0.004811514494972397
cell500	0.10541120760323393
cell501	0.018830533111855605
cell502	0.10911311561679327
cell503	0.014487055899153124
cell504	0.017001563664476367
cell505	0.10991564123336726
cell506	0.9818638844900194
cell507	0.013194966305428985
cell508	0.00953048613758751
cell509	0.019555665148011266
cell510	0.01744946093068937
cell511	0.039575772033790715
cell512	0.015423165034689316
cell513	0.10733091131174148
cell514	0.01448781602076778
cell515	0.041366086607836576
cell516	0.020566622415786228
cell517	0.9843998595599828
cell518	0.040943486229591
cell519	0.04300575295393524
cell520	0.10892639366950699
cell521	0.018766970763852222
cell522	0.013414882261332275
cell523	0.017152733627517208
cell524	0.012799972382825127
cell525	0.09879334100596839
cell526	0.8440743084346879
cell527	0.775895641800202
cell528	0.1251994682799154
cell529	0.022860242927587947
cell530	0.03834892908643756
cell531	0.039434875282841945
cell532	0.07991003541481857
cell533	0.024372508429737892
cell534	0.11500053608051412
cell535	0.04146525909698551
cell536	0.014475722360445156
cell537	0.08160168608561483
cell538	0.023759173056745124
cell539	0.10175378881807877
cell540	0.019134380442638946
cell541	0.003938887473719313
cell542	0.013791183261165012
cell543	0.5498774327444653
cell544	0.25144808057762286
cell545	0.7348577294674012
cell546	0.11102272147792658
cell547	0.08393575578382503
cell548	0.010405407689620038
cell549	0.12431738131238773
cell550	0.09776520926787897
cell551	0.1405226778612774
cell552	0.01152234287104217
cell553	0.01514690553447849
cell554	0.989169548547253
cell555	0.14497877670990636
cell556	0.4632804576645559
cell557	0.015539866179201155
cell558	0.10125418693487151
cell559	0.07490002666704718
