	0	1	2
Cell_134	NA	NA	0.2237539440393448
Cell_135	NA	NA	0.2569787800312042
Cell_136	NA	NA	0.24706369638442993
Cell_137	NA	NA	0.276640921831131
Cell_138	NA	NA	0.27475252747535706
Cell_139	NA	NA	0.26368439197540283
Cell_140	NA	NA	0.2640472948551178
Cell_141	NA	NA	0.2731902003288269
Cell_142	NA	NA	0.26251253485679626
Cell_143	NA	NA	0.2795862555503845
Cell_144	NA	NA	0.27013105154037476
Cell_145	NA	NA	0.293830543756485
Cell_146	NA	NA	0.28780597448349
Cell_147	NA	NA	0.2962130010128021
Cell_148	NA	NA	0.30763640999794006
Cell_149	NA	NA	0.3212065100669861
Cell_150	NA	NA	0.32263126969337463
Cell_151	NA	NA	0.32929667830467224
Cell_152	NA	NA	0.32827308773994446
