	traj_0
Cell_600	0.581720735626836
Cell_601	0.5711291423620273
Cell_602	0.5768598017091726
Cell_603	0.5775577698166803
Cell_604	0.5958773121307019
Cell_605	0.5955796785723584
Cell_606	0.5723744705396009
Cell_607	0.5933513167310475
Cell_608	0.589912348846116
Cell_609	0.5931813816902026
Cell_610	0.5957678993790171
Cell_611	0.591911153123942
Cell_612	0.5993786428948014
Cell_613	0.6035258504579322
Cell_614	0.5929561914990281
Cell_615	0.5993949279518107
Cell_616	0.5979328197735154
Cell_617	0.5927804699672609
Cell_618	0.5928151568958682
Cell_619	0.5940077353649674
Cell_620	0.5947657169681069
Cell_621	0.6065769577376118
Cell_622	0.613295244223329
Cell_623	0.615240672210906
Cell_624	0.6223259514684643
Cell_625	0.6211301827451412
Cell_626	0.6279612069231866
Cell_627	0.6274748619615382
Cell_628	0.6246671006059344
Cell_629	0.6219480972532694
Cell_630	0.6191200226677175
Cell_631	0.6187014029504008
Cell_632	0.6159981458132043
Cell_633	0.6136845694267116
Cell_634	0.614473582200025
Cell_635	0.620642034962664
Cell_636	0.6245233249662779
Cell_637	0.6193654815088709
Cell_638	0.6253462926641798
Cell_639	0.6362759179115431
Cell_640	0.6444468470635681
Cell_641	0.6431116439390023
Cell_642	0.6372576193230668
Cell_643	0.6387687743355023
Cell_644	0.6404445038072127
Cell_645	0.6392700010093898
Cell_646	0.6342839221978095
Cell_647	0.642290028175394
Cell_648	0.6443377017737293
Cell_649	0.637722835630448
Cell_650	0.6372768398523929
Cell_651	0.6385893117520871
Cell_652	0.6457292011855092
Cell_653	0.6443099128092589
Cell_654	0.6527583214540874
Cell_655	0.6508947251367304
Cell_656	0.6617418437645679
Cell_657	0.6526111505769875
Cell_658	0.6555677528405982
Cell_659	0.650868904839163
Cell_660	0.653919325918993
Cell_661	0.651380928535528
Cell_662	0.6481427743403513
Cell_663	0.6529106880048257
Cell_664	0.6526383468767891
Cell_665	0.6514157344784836
Cell_666	0.6487038200509444
Cell_667	0.6492079464852796
Cell_668	0.6541659116441589
Cell_669	0.6547405725870943
Cell_670	0.6548461112454607
Cell_671	0.6527883303840657
Cell_672	0.6580401143789305
Cell_673	0.6579791152309663
Cell_674	0.6567983087331325
Cell_675	0.6539420592189388
Cell_676	0.6551284027335205
Cell_677	0.6535031140318662
Cell_678	0.6526702185528567
Cell_679	0.6534222290240939
Cell_680	0.6530773646033602
Cell_681	0.6544357882926317
